Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
1/22/18,transport,transport,2018-01-22T09:28:17-07:00,2018-01-22T09:32:44-07:00,267,1.653,0,0
1/22/18,walking,walking,2018-01-22T13:20:23-07:00,2018-01-22T13:21:23-07:00,60,0.028,90,3
1/22/18,transport,transport,2018-01-22T13:41:56-07:00,2018-01-22T14:07:26-07:00,1530,15.347,0,0
1/22/18,walking,walking,2018-01-22T14:58:32-07:00,2018-01-22T14:58:45-07:00,13,0.006,20,1
1/22/18,walking,walking,2018-01-22T15:00:59-07:00,2018-01-22T16:07:17-07:00,3978,2.779,5555,265
1/22/18,walking,walking,2018-01-22T16:08:57-07:00,2018-01-22T16:09:12-07:00,15,0.007,24,1
1/22/18,walking,walking,2018-01-22T16:13:50-07:00,2018-01-22T16:20:16-07:00,386,0.165,532,16
1/22/18,walking,walking,2018-01-22T16:53:31-07:00,2018-01-22T17:45:05-07:00,3094,2.616,5773,250
1/22/18,transport,transport,2018-01-22T17:45:05-07:00,2018-01-22T19:12:42-07:00,5257,7.768,0,0
1/23/18,transport,transport,2018-01-23T10:00:27-07:00,2018-01-23T10:03:41-07:00,194,1.039,0,0
1/23/18,transport,transport,2018-01-23T12:51:13-07:00,2018-01-23T13:06:18-07:00,905,0.646,0,0
1/23/18,transport,transport,2018-01-23T14:34:46-07:00,2018-01-23T14:53:33-07:00,1127,4.747,0,0
1/23/18,walking,walking,2018-01-23T16:08:06-07:00,2018-01-23T16:08:45-07:00,39,0.019,60,2
1/23/18,walking,walking,2018-01-23T16:09:45-07:00,2018-01-23T16:22:44-07:00,779,0.500,1090,48
1/23/18,walking,walking,2018-01-23T16:23:55-07:00,2018-01-23T16:25:22-07:00,87,0.040,131,4
1/23/18,walking,walking,2018-01-23T16:44:51-07:00,2018-01-23T16:58:09-07:00,798,0.501,1082,48
1/23/18,walking,walking,2018-01-23T16:58:36-07:00,2018-01-23T16:59:15-07:00,39,0.019,60,2
1/23/18,transport,transport,2018-01-23T18:28:03-07:00,2018-01-23T18:49:50-07:00,1307,4.279,0,0
1/23/18,walking,walking,2018-01-23T18:52:35-07:00,2018-01-23T18:53:08-07:00,33,0.016,50,1
1/23/18,transport,transport,2018-01-23T19:56:19-07:00,2018-01-23T20:16:08-07:00,1189,0.953,0,0
1/23/18,walking,walking,2018-01-23T20:16:08-07:00,2018-01-23T20:16:30-07:00,22,0.010,33,1
1/23/18,walking,walking,2018-01-23T22:25:54-07:00,2018-01-23T22:26:23-07:00,29,0.009,20,1
