Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
3/23/18,transport,transport,2018-03-23T22:32:21-07:00,2018-03-23T22:57:30-07:00,1509,16.900,0,0
3/23/18,walking,walking,2018-03-23T22:58:37-07:00,2018-03-23T22:58:56-07:00,19,0.009,30,1
3/24/18,transport,transport,2018-03-24T11:51:34-07:00,2018-03-24T11:59:05-07:00,451,0.322,0,0
3/24/18,transport,transport,2018-03-24T12:53:29-07:00,2018-03-24T12:57:21-07:00,232,0.430,0,0
3/24/18,transport,transport,2018-03-24T13:35:37-07:00,2018-03-24T13:54:58-07:00,1161,4.812,0,0
3/24/18,transport,transport,2018-03-24T14:16:24-07:00,2018-03-24T14:25:41-07:00,557,2.139,0,0
3/24/18,transport,transport,2018-03-24T16:24:06-07:00,2018-03-24T16:40:45-07:00,999,2.874,0,0
3/24/18,walking,walking,2018-03-24T16:55:34-07:00,2018-03-24T16:57:57-07:00,143,0.100,214,10
3/24/18,walking,walking,2018-03-24T17:01:25-07:00,2018-03-24T17:02:28-07:00,63,0.031,100,3
3/24/18,walking,walking,2018-03-24T17:04:46-07:00,2018-03-24T17:06:19-07:00,93,0.043,140,4
3/24/18,transport,transport,2018-03-24T17:12:51-07:00,2018-03-24T17:32:11-07:00,1160,5.858,0,0
3/24/18,walking,walking,2018-03-24T17:33:11-07:00,2018-03-24T17:33:30-07:00,19,0.009,30,1
3/24/18,walking,walking,2018-03-24T18:50:31-07:00,2018-03-24T18:53:25-07:00,174,0.136,292,13
3/24/18,transport,transport,2018-03-24T19:07:16-07:00,2018-03-24T19:15:00-07:00,464,1.624,0,0
3/24/18,transport,transport,2018-03-24T19:44:50-07:00,2018-03-24T19:48:49-07:00,239,0.495,0,0
3/25/18,transport,transport,2018-03-25T09:06:50-07:00,2018-03-25T09:11:46-07:00,296,0.861,0,0
3/25/18,transport,transport,2018-03-25T09:47:42-07:00,2018-03-25T09:54:11-07:00,389,2.012,0,0
3/25/18,walking,walking,2018-03-25T10:33:21-07:00,2018-03-25T10:33:47-07:00,26,0.012,40,1
3/25/18,walking,walking,2018-03-25T11:22:12-07:00,2018-03-25T11:24:36-07:00,144,0.113,243,11
3/25/18,transport,transport,2018-03-25T12:57:22-07:00,2018-03-25T13:14:52-07:00,1050,1.946,0,0
3/25/18,walking,walking,2018-03-25T21:39:41-07:00,2018-03-25T21:40:07-07:00,26,0.012,40,1
