Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
5/22/18,walking,walking,2018-05-22T00:45:29-07:00,2018-05-22T00:46:56-07:00,87,0.040,130,4
5/22/18,transport,transport,2018-05-22T00:52:39-07:00,2018-05-22T01:26:46-07:00,2047,6.930,0,0
5/22/18,walking,walking,2018-05-22T01:26:46-07:00,2018-05-22T01:29:51-07:00,185,0.279,374,27
5/22/18,walking,walking,2018-05-22T01:29:52-07:00,2018-05-22T01:31:59-07:00,127,0.089,191,8
5/22/18,walking,walking,2018-05-22T08:27:33-07:00,2018-05-22T08:28:40-07:00,67,0.042,136,4
5/22/18,walking,walking,2018-05-22T08:36:27-07:00,2018-05-22T08:36:57-07:00,30,0.022,70,2
5/22/18,transport,transport,2018-05-22T08:41:03-07:00,2018-05-22T10:35:10-07:00,6847,302.919,0,0
5/22/18,walking,walking,2018-05-22T10:35:13-07:00,2018-05-22T10:37:11-07:00,118,0.055,178,5
5/22/18,transport,transport,2018-05-22T10:44:12-07:00,2018-05-22T11:14:51-07:00,1839,9.417,0,0
5/23/18,walking,walking,2018-05-23T07:31:53-07:00,2018-05-23T07:34:28-07:00,155,0.108,232,10
5/23/18,transport,transport,2018-05-23T07:43:04-07:00,2018-05-23T07:49:47-07:00,403,1.397,0,0
5/23/18,walking,walking,2018-05-23T07:49:58-07:00,2018-05-23T07:50:45-07:00,47,0.022,70,2
5/23/18,walking,walking,2018-05-23T08:02:51-07:00,2018-05-23T08:08:27-07:00,336,0.240,448,23
5/23/18,transport,transport,2018-05-23T08:52:31-07:00,2018-05-23T09:05:17-07:00,766,1.153,0,0
5/23/18,walking,walking,2018-05-23T09:05:36-07:00,2018-05-23T09:06:09-07:00,33,0.016,50,1
5/27/18,walking,walking,2018-05-27T01:12:36-07:00,2018-05-27T01:13:49-07:00,73,0.034,110,3
5/27/18,transport,transport,2018-05-27T01:17:41-07:00,2018-05-27T01:31:43-07:00,842,3.180,0,0
5/27/18,transport,transport,2018-05-27T01:33:54-07:00,2018-05-27T01:35:24-07:00,90,0.307,0,0
5/27/18,walking,walking,2018-05-27T02:57:15-07:00,2018-05-27T02:58:23-07:00,68,0.102,137,10
5/27/18,walking,walking,2018-05-27T04:11:54-07:00,2018-05-27T04:12:24-07:00,30,0.037,50,4
5/27/18,walking,walking,2018-05-27T04:12:38-07:00,2018-05-27T04:12:40-07:00,2,0.002,4,0
5/27/18,transport,transport,2018-05-27T04:35:03-07:00,2018-05-27T04:37:10-07:00,127,0.434,0,0
5/27/18,transport,transport,2018-05-27T05:20:12-07:00,2018-05-27T05:22:12-07:00,120,0.409,0,0
5/27/18,walking,walking,2018-05-27T07:21:10-07:00,2018-05-27T07:21:40-07:00,30,0.045,60,4
5/27/18,transport,transport,2018-05-27T09:34:54-07:00,2018-05-27T09:35:04-07:00,10,0.034,0,0
5/27/18,walking,walking,2018-05-27T10:23:19-07:00,2018-05-27T10:23:49-07:00,30,0.045,60,4
5/27/18,walking,walking,2018-05-27T10:26:31-07:00,2018-05-27T10:27:31-07:00,60,0.075,100,7
5/27/18,walking,walking,2018-05-27T10:29:22-07:00,2018-05-27T10:29:52-07:00,30,0.037,50,4
5/27/18,walking,walking,2018-05-27T10:44:14-07:00,2018-05-27T10:49:38-07:00,324,1.099,453,105
5/27/18,walking,walking,2018-05-27T11:53:21-07:00,2018-05-27T11:53:51-07:00,30,0.045,60,4
5/27/18,walking,walking,2018-05-27T12:02:16-07:00,2018-05-27T12:07:55-07:00,339,0.355,475,34
