Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
11/27/17,transport,transport,2017-11-27T08:51:25-07:00,2017-11-27T08:59:12-07:00,467,2.327,0,0
11/27/17,walking,walking,2017-11-27T12:30:44-07:00,2017-11-27T12:31:04-07:00,20,0.009,30,1
11/27/17,walking,walking,2017-11-27T14:54:53-07:00,2017-11-27T14:55:22-07:00,29,0.009,30,1
11/27/17,transport,transport,2017-11-27T15:43:05-07:00,2017-11-27T15:55:57-07:00,772,3.477,0,0
11/27/17,walking,walking,2017-11-27T16:05:23-07:00,2017-11-27T16:07:38-07:00,135,0.094,202,9
11/27/17,walking,walking,2017-11-27T16:13:15-07:00,2017-11-27T16:23:04-07:00,589,0.441,718,42
11/27/17,transport,transport,2017-11-27T16:23:04-07:00,2017-11-27T16:28:41-07:00,337,0.222,0,0
11/27/17,walking,walking,2017-11-27T16:28:42-07:00,2017-11-27T16:33:15-07:00,273,0.147,403,14
11/27/17,walking,walking,2017-11-27T16:41:45-07:00,2017-11-27T16:45:47-07:00,242,0.169,363,16
11/27/17,walking,walking,2017-11-27T16:53:46-07:00,2017-11-27T17:14:06-07:00,1220,0.898,1853,86
11/27/17,walking,walking,2017-11-27T17:15:10-07:00,2017-11-27T17:16:50-07:00,100,0.047,150,4
11/27/17,transport,transport,2017-11-27T17:25:09-07:00,2017-11-27T17:38:08-07:00,779,3.350,0,0
11/27/17,walking,walking,2017-11-27T21:31:18-07:00,2017-11-27T21:31:31-07:00,13,0.006,20,1
11/28/17,transport,transport,2017-11-28T19:54:09-07:00,2017-11-28T19:59:44-07:00,335,0.911,0,0
11/28/17,transport,transport,2017-11-28T20:05:08-07:00,2017-11-28T20:13:53-07:00,525,1.667,0,0
11/28/17,transport,transport,2017-11-28T20:33:07-07:00,2017-11-28T21:46:50-07:00,4423,12.588,0,0
11/28/17,transport,transport,2017-11-28T23:08:11-07:00,2017-11-28T23:14:43-07:00,392,1.936,0,0
11/29/17,transport,transport,2017-11-29T14:56:17-07:00,2017-11-29T15:12:57-07:00,1000,2.541,0,0
11/29/17,walking,walking,2017-11-29T15:14:58-07:00,2017-11-29T15:15:01-07:00,3,0.001,5,0
11/29/17,walking,walking,2017-11-29T15:15:19-07:00,2017-11-29T15:17:21-07:00,122,0.085,183,8
11/29/17,transport,transport,2017-11-29T15:33:10-07:00,2017-11-29T15:51:22-07:00,1092,3.437,0,0
11/29/17,walking,walking,2017-11-29T17:16:21-07:00,2017-11-29T17:16:40-07:00,19,0.009,30,1
11/29/17,walking,walking,2017-11-29T20:30:49-07:00,2017-11-29T20:31:18-07:00,29,0.009,20,1
11/29/17,transport,transport,2017-11-29T22:56:34-07:00,2017-11-29T23:09:02-07:00,748,3.276,0,0
11/30/17,transport,transport,2017-11-30T08:55:54-07:00,2017-11-30T09:02:37-07:00,403,1.744,0,0
11/30/17,transport,transport,2017-11-30T14:12:32-07:00,2017-11-30T14:31:54-07:00,1162,3.810,0,0
11/30/17,transport,transport,2017-11-30T15:09:30-07:00,2017-11-30T15:13:09-07:00,219,1.104,0,0
11/30/17,walking,walking,2017-11-30T15:17:09-07:00,2017-11-30T15:17:28-07:00,19,0.009,30,1
11/30/17,walking,walking,2017-11-30T15:34:56-07:00,2017-11-30T15:47:08-07:00,732,0.372,1024,36
11/30/17,walking,walking,2017-11-30T15:53:02-07:00,2017-11-30T15:54:17-07:00,75,0.035,113,3
11/30/17,walking,walking,2017-11-30T16:03:20-07:00,2017-11-30T16:04:36-07:00,76,0.028,90,3
11/30/17,walking,walking,2017-11-30T16:11:58-07:00,2017-11-30T16:19:14-07:00,436,0.293,781,28
11/30/17,transport,transport,2017-11-30T16:19:14-07:00,2017-11-30T16:28:31-07:00,557,0.951,0,0
11/30/17,transport,transport,2017-11-30T17:29:54-07:00,2017-11-30T17:39:35-07:00,581,2.522,0,0
11/30/17,walking,walking,2017-11-30T21:57:48-07:00,2017-11-30T21:58:21-07:00,33,0.016,50,1
11/30/17,transport,transport,2017-11-30T23:32:02-07:00,2017-11-30T23:51:31-07:00,1169,1.577,0,0
