Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
7/23/18,transport,transport,2018-07-23T07:52:25-07:00,2018-07-23T08:00:18-07:00,473,0.337,0,0
7/23/18,walking,walking,2018-07-23T09:13:12-07:00,2018-07-23T09:13:45-07:00,33,0.016,50,1
7/23/18,transport,transport,2018-07-23T09:19:32-07:00,2018-07-23T09:35:40-07:00,968,4.173,0,0
7/23/18,walking,walking,2018-07-23T16:40:08-07:00,2018-07-23T16:48:57-07:00,529,0.329,740,31
7/23/18,transport,transport,2018-07-23T16:48:58-07:00,2018-07-23T16:58:54-07:00,596,0.247,0,0
7/23/18,walking,walking,2018-07-23T16:58:54-07:00,2018-07-23T17:00:04-07:00,70,0.021,69,2
7/23/18,transport,transport,2018-07-23T17:00:04-07:00,2018-07-23T17:11:36-07:00,692,0.591,0,0
7/23/18,walking,walking,2018-07-23T17:11:36-07:00,2018-07-23T17:22:28-07:00,652,0.305,910,29
7/23/18,transport,transport,2018-07-23T17:22:29-07:00,2018-07-23T17:28:32-07:00,363,0.468,0,0
7/23/18,transport,transport,2018-07-23T21:42:51-07:00,2018-07-23T21:55:27-07:00,756,1.636,0,0
7/24/18,transport,transport,2018-07-24T07:57:58-07:00,2018-07-24T08:05:18-07:00,440,2.381,0,0
7/24/18,walking,walking,2018-07-24T19:28:42-07:00,2018-07-24T19:31:41-07:00,179,0.117,250,11
7/24/18,walking,walking,2018-07-24T19:34:00-07:00,2018-07-24T19:54:56-07:00,1256,0.904,1829,86
7/24/18,transport,transport,2018-07-24T19:54:56-07:00,2018-07-24T20:02:33-07:00,457,1.547,0,0
7/24/18,transport,transport,2018-07-24T20:40:26-07:00,2018-07-24T20:45:03-07:00,277,1.174,0,0
7/25/18,transport,transport,2018-07-25T07:04:52-07:00,2018-07-25T07:17:07-07:00,735,0.526,0,0
7/25/18,transport,transport,2018-07-25T07:24:33-07:00,2018-07-25T07:28:58-07:00,265,2.080,0,0
7/25/18,transport,transport,2018-07-25T10:00:46-07:00,2018-07-25T10:41:47-07:00,2461,28.075,0,0
7/25/18,walking,walking,2018-07-25T10:44:07-07:00,2018-07-25T10:45:52-07:00,105,0.049,158,5
7/25/18,walking,walking,2018-07-25T11:02:30-07:00,2018-07-25T11:02:59-07:00,29,0.019,60,2
7/25/18,transport,transport,2018-07-25T11:08:41-07:00,2018-07-25T11:56:55-07:00,2894,56.130,0,0
7/25/18,transport,transport,2018-07-25T12:32:29-07:00,2018-07-25T12:36:06-07:00,217,0.539,0,0
7/25/18,transport,transport,2018-07-25T12:52:49-07:00,2018-07-25T14:32:06-07:00,5957,31.555,0,0
7/25/18,transport,transport,2018-07-25T14:47:17-07:00,2018-07-25T15:20:02-07:00,1965,3.615,0,0
7/25/18,walking,walking,2018-07-25T15:21:06-07:00,2018-07-25T15:22:32-07:00,86,0.040,130,4
7/25/18,walking,walking,2018-07-25T16:04:34-07:00,2018-07-25T16:05:03-07:00,29,0.012,40,1
7/27/18,walking,walking,2018-07-27T11:44:35-07:00,2018-07-27T11:46:01-07:00,86,0.040,130,4
7/27/18,transport,transport,2018-07-27T11:50:56-07:00,2018-07-27T11:56:15-07:00,319,2.021,0,0
7/27/18,walking,walking,2018-07-27T12:01:07-07:00,2018-07-27T12:03:31-07:00,144,0.057,184,5
7/27/18,walking,walking,2018-07-27T13:12:38-07:00,2018-07-27T13:23:49-07:00,671,0.336,881,32
7/27/18,walking,walking,2018-07-27T13:41:58-07:00,2018-07-27T13:57:36-07:00,938,0.523,1684,50
7/27/18,walking,walking,2018-07-27T13:57:41-07:00,2018-07-27T13:58:07-07:00,26,0.012,40,1
7/27/18,walking,walking,2018-07-27T17:00:36-07:00,2018-07-27T17:01:05-07:00,29,0.016,50,1
7/27/18,walking,walking,2018-07-27T18:24:01-07:00,2018-07-27T18:25:51-07:00,110,0.042,135,4
7/27/18,transport,transport,2018-07-27T18:31:40-07:00,2018-07-27T18:54:27-07:00,1367,9.178,0,0
7/27/18,walking,walking,2018-07-27T18:54:47-07:00,2018-07-27T18:55:20-07:00,33,0.016,50,1
7/27/18,walking,walking,2018-07-27T19:13:44-07:00,2018-07-27T19:14:13-07:00,29,0.016,50,1
