Date,Name,Start,End,Duration,Latitude,Longitude,Category,Link
1/22/18,Unknown,2018-01-22T00:00:00-07:00,2018-01-22T09:28:17-07:00,34097,34.140528,-116.39817,,
1/22/18,Unknown,2018-01-22T09:32:45-07:00,2018-01-22T13:25:44-07:00,13979,34.126899,-116.40468,,
1/22/18,Unknown,2018-01-22T13:25:45-07:00,2018-01-22T13:41:56-07:00,971,34.126431,-116.40602,,
1/22/18,Unknown,2018-01-22T14:07:26-07:00,2018-01-22T15:00:59-07:00,3213,34.05671,-116.2225,,
1/22/18,Unknown,2018-01-22T16:07:17-07:00,2018-01-22T16:13:50-07:00,393,34.02933,-116.24175,,
1/22/18,Unknown,2018-01-22T16:20:17-07:00,2018-01-22T16:53:31-07:00,1994,34.030148,-116.24164,,
1/22/18,Unknown,2018-01-22T20:56:43-07:00,2018-01-22T22:58:34-07:00,7311,34.126431,-116.40602,,
1/23/18,Unknown,2018-01-23T10:03:42-07:00,2018-01-23T10:30:07-07:00,1585,34.128969,-116.39879,,
1/23/18,Unknown,2018-01-23T10:30:08-07:00,2018-01-23T12:51:13-07:00,8465,34.129191,-116.3965,,
1/23/18,Unknown,2018-01-23T13:06:18-07:00,2018-01-23T14:34:46-07:00,5308,34.126322,-116.4057,,
1/23/18,Unknown,2018-01-23T14:53:34-07:00,2018-01-23T16:09:45-07:00,4571,34.075985,-116.42493,,
1/23/18,Unknown,2018-01-23T16:22:45-07:00,2018-01-23T16:44:51-07:00,1326,34.07456,-116.43095,,
1/23/18,Unknown,2018-01-23T16:58:10-07:00,2018-01-23T18:28:03-07:00,5393,34.075985,-116.42493,,
1/23/18,Unknown,2018-01-23T18:49:51-07:00,2018-01-23T19:56:19-07:00,3988,34.124061,-116.41839,,
1/23/18,Unknown,2018-01-23T20:16:08-07:00,2018-01-23T22:34:26-07:00,8298,34.126899,-116.40468,,
1/23/18,Unknown,2018-01-23T22:39:22-07:00,2018-01-24T00:00:00-07:00,4838,34.140528,-116.39817,,
1/24/18,Unknown,2018-01-24T00:00:00-07:00,2018-01-24T09:47:24-07:00,35244,34.140528,-116.39817,,
1/24/18,Unknown,2018-01-24T09:53:39-07:00,2018-01-24T12:57:38-07:00,11039,34.12658,-116.40557,,
1/24/18,Unknown,2018-01-24T13:55:24-07:00,2018-01-24T15:02:39-07:00,4035,34.05671,-116.2225,,
1/24/18,Unknown,2018-01-24T15:12:35-07:00,2018-01-24T15:33:44-07:00,1269,34.01278,-116.16704,,
1/24/18,Unknown,2018-01-24T16:39:08-07:00,2018-01-24T16:44:27-07:00,319,34.030784,-116.14517,,
1/24/18,Unknown,2018-01-24T16:55:09-07:00,2018-01-24T17:05:00-07:00,591,34.03396,-116.14478,,
1/24/18,Unknown,2018-01-24T17:05:01-07:00,2018-01-24T17:36:40-07:00,1899,34.034634,-116.14362,,
1/24/18,Unknown,2018-01-24T17:46:19-07:00,2018-01-24T17:53:47-07:00,448,34.03383,-116.14526,,
1/24/18,Unknown,2018-01-24T18:53:37-07:00,2018-01-24T19:28:14-07:00,2077,34.129191,-116.3965,,
1/24/18,Unknown,2018-01-24T19:28:15-07:00,2018-01-24T19:51:44-07:00,1409,34.128779,-116.39781,,
1/24/18,Unknown,2018-01-24T19:58:14-07:00,2018-01-24T22:43:20-07:00,9906,34.126322,-116.4057,,
1/25/18,Unknown,2018-01-25T02:06:44-07:00,2018-01-25T09:02:39-07:00,24955,34.140472,-116.39784,,
1/25/18,Unknown,2018-01-25T09:14:50-07:00,2018-01-25T12:01:43-07:00,10013,34.126899,-116.40468,,
1/25/18,Unknown,2018-01-25T12:01:44-07:00,2018-01-25T12:16:47-07:00,903,34.127508,-116.40352,,
1/25/18,Unknown,2018-01-25T12:16:48-07:00,2018-01-25T14:36:33-07:00,8385,34.126899,-116.40468,,
1/25/18,Unknown,2018-01-25T15:04:45-07:00,2018-01-25T16:30:49-07:00,5164,34.076085,-116.41501,,
1/25/18,Unknown,2018-01-25T16:47:34-07:00,2018-01-25T16:56:55-07:00,561,34.073675,-116.4057,,
1/25/18,Unknown,2018-01-25T17:10:35-07:00,2018-01-25T18:57:40-07:00,6425,34.076322,-116.41527,,
1/25/18,Unknown,2018-01-25T19:12:18-07:00,2018-01-25T19:33:53-07:00,1295,34.1331,-116.38373,,
1/25/18,Unknown,2018-01-25T19:33:54-07:00,2018-01-25T19:55:27-07:00,1293,34.13212,-116.38393,,
1/25/18,Unknown,2018-01-25T19:55:28-07:00,2018-01-25T20:05:57-07:00,629,34.1331,-116.38373,,
1/25/18,Unknown,2018-01-25T20:16:40-07:00,2018-01-25T22:59:42-07:00,9782,34.126322,-116.4057,,
1/25/18,Unknown,2018-01-25T23:16:22-07:00,2018-01-25T23:23:03-07:00,401,34.140472,-116.39784,,
1/26/18,Unknown,2018-01-26T10:29:19-07:00,2018-01-26T11:08:05-07:00,2326,34.126528,-116.40486,,
1/27/18,Unknown,2018-01-27T18:33:56-07:00,2018-01-28T00:00:00-07:00,19564,30.336745,-97.843603,,
1/28/18,Unknown,2018-01-28T00:00:00-07:00,2018-01-28T09:57:09-07:00,35829,30.336745,-97.843603,,
1/28/18,Unknown,2018-01-28T10:07:26-07:00,2018-01-28T10:26:33-07:00,1147,30.333508,-97.838335,,
1/28/18,Unknown,2018-01-28T10:42:47-07:00,2018-01-28T10:43:54-07:00,67,30.339571,-97.837562,,
1/28/18,Unknown,2018-01-28T10:55:51-07:00,2018-01-28T11:00:54-07:00,303,30.334364,-97.836843,,
1/28/18,Unknown,2018-01-28T11:05:58-07:00,2018-01-28T11:07:58-07:00,120,30.332335,-97.838977,,
1/28/18,Unknown,2018-01-28T11:23:51-07:00,2018-01-28T13:25:01-07:00,7270,30.336745,-97.843603,,
1/28/18,Unknown,2018-01-28T13:55:35-07:00,2018-01-28T14:34:39-07:00,2344,30.351513,-97.745021,,
1/28/18,Unknown,2018-01-28T14:53:25-07:00,2018-01-28T15:26:57-07:00,2012,30.42208,-97.701461,,
1/28/18,Unknown,2018-01-28T15:40:46-07:00,2018-01-28T19:35:49-07:00,14103,30.351513,-97.745021,,
1/28/18,Unknown,2018-01-28T20:03:05-07:00,2018-01-29T00:00:00-07:00,14215,30.336471,-97.843748,,
