Date,Name,Start,End,Duration,Latitude,Longitude,Category,Link
12/19/17,Unknown,2017-12-19T22:11:12-07:00,2017-12-19T22:34:10-07:00,1378,34.126614,-116.40451,,
12/19/17,Unknown,2017-12-19T22:39:30-07:00,2017-12-20T00:00:00-07:00,4830,34.140472,-116.39784,,
12/20/17,Unknown,2017-12-20T00:00:00-07:00,2017-12-20T09:57:44-07:00,35864,34.140472,-116.39784,,
12/20/17,Unknown,2017-12-20T10:00:42-07:00,2017-12-20T11:34:34-07:00,5632,34.131429,-116.39611,,
12/20/17,Unknown,2017-12-20T11:38:46-07:00,2017-12-20T15:31:54-07:00,13988,34.129191,-116.3965,,
12/20/17,Unknown,2017-12-20T15:37:35-07:00,2017-12-20T16:11:42-07:00,2047,34.133178,-116.38495,,
12/20/17,Unknown,2017-12-20T16:11:43-07:00,2017-12-20T16:25:59-07:00,856,34.133121,-116.38229,,
12/20/17,Unknown,2017-12-20T16:38:11-07:00,2017-12-20T22:11:12-07:00,19981,34.126899,-116.40468,,
12/22/17,Unknown,2017-12-22T17:52:36-07:00,2017-12-22T22:28:41-07:00,16565,34.126899,-116.40468,,
12/22/17,Unknown,2017-12-22T22:35:57-07:00,2017-12-23T00:00:00-07:00,5043,34.140463,-116.39666,,
12/23/17,Unknown,2017-12-23T00:00:00-07:00,2017-12-23T09:27:18-07:00,34038,34.140463,-116.39666,,
12/23/17,Unknown,2017-12-23T09:29:58-07:00,2017-12-23T16:04:51-07:00,23693,34.129191,-116.3965,,
12/23/17,Unknown,2017-12-23T16:04:52-07:00,2017-12-23T16:38:17-07:00,2005,34.128969,-116.39879,,
12/23/17,Unknown,2017-12-23T16:38:18-07:00,2017-12-23T16:50:22-07:00,724,34.129224,-116.39781,,
12/23/17,Unknown,2017-12-23T16:54:58-07:00,2017-12-23T17:12:15-07:00,1037,34.133412,-116.38426,,
12/23/17,Unknown,2017-12-23T17:23:09-07:00,2017-12-23T18:36:24-07:00,4395,34.126899,-116.40468,,
