Heure de début,Heure de fin,Calories (kcal),Distance (m),Fréquence cardiaque moyenne (bpm),Fréquence cardiaque maximale (bpm),Fréquence cardiaque minimale (bpm),Basse latitude (°),Basse longitude (°),Haute latitude (°),Haute longitude (°),Vitesse moyenne (m/s),Vitesse maximale (m/s),Vitesse minimale (m/s),Nombre de pas,Poids moyen (kg),Poids maximal (kg),Poids minimal (kg),"Durée de l'activité ""Vélo"" (ms)","Durée de l'activité ""Inactif"" (ms)","Durée de l'activité ""Marche à pied"" (ms)"
14:45:00.000-04:00,15:00:00.000-04:00,40.833672068124976,280.11512756347656,,,,,,,,1.081982473857756,1.2355331182479858,0.6488749384880066,394,,,,,496827,403173
15:00:00.000-04:00,15:15:00.000-04:00,16.921875,,,,,,,,,,,,79,,,,,900000,
15:15:00.000-04:00,15:30:00.000-04:00,16.921875,,,,,,,,,,,,176,,,,,900000,
15:30:00.000-04:00,15:45:00.000-04:00,16.921875,,,,,,,,,,,,,,,,,900000,
15:45:00.000-04:00,16:00:00.000-04:00,16.92187528350018,,,,,,,,,,,,0,,,,,553576,
16:00:00.000-04:00,16:15:00.000-04:00,36.52801672436572,128.95258164405823,,,,36.9768092,-122.032564,36.9770213,-122.0324758,0.46416558460349094,0.7232398986816406,0.2891877293586731,198,,,,,429808,330576
16:15:00.000-04:00,16:30:00.000-04:00,16.921875,,,,,36.9768601,-122.0325624,36.9768601,-122.0325624,,,,,,,,,900000,
16:30:00.000-04:00,16:45:00.000-04:00,16.921875,,,,,,,,,,,,,,,,,900000,
16:45:00.000-04:00,17:00:00.000-04:00,16.921875,,,,,,,,,,,,,,,,,900000,
17:00:00.000-04:00,17:15:00.000-04:00,16.921875,,,,,,,,,,,,,,,,,900000,
17:15:00.000-04:00,17:30:00.000-04:00,16.921875,,,,,36.9768483,-122.0325539,36.9768996,-122.0325275,,,,,,,,,900000,
17:30:00.000-04:00,17:45:00.000-04:00,16.921875,,,,,,,,,,,,,,,,,900000,
17:45:00.000-04:00,18:00:00.000-04:00,16.921875,,,,,,,,,,,,,,,,,900000,
18:00:00.000-04:00,18:15:00.000-04:00,16.921875,,,,,,,,,,,,,,,,,900000,
18:15:00.000-04:00,18:30:00.000-04:00,16.921875,,,,,,,,,,,,,,,,,900000,
18:30:00.000-04:00,18:45:00.000-04:00,16.921875,,,,,,,,,,,,,,,,,900000,
18:45:00.000-04:00,19:00:00.000-04:00,16.921875,,,,,,,,,,,,,,,,,900000,
19:00:00.000-04:00,19:15:00.000-04:00,16.921875,,,,,,,,,,,,,,,,,900000,
19:15:00.000-04:00,19:30:00.000-04:00,16.921875,,,,,,,,,,,,,,,,,900000,
19:30:00.000-04:00,19:45:00.000-04:00,16.921875,,,,,,,,,,,,,,,,,900000,
19:45:00.000-04:00,20:00:00.000-04:00,16.921875,,,,,,,,,,,,151,,,,,900000,
20:00:00.000-04:00,20:15:00.000-04:00,16.921875406449608,,,,,36.9769069,-122.0327892,36.9771204,-122.0326124,,,,121,,,,,900000,
20:15:00.000-04:00,20:30:00.000-04:00,16.92187474451265,,,,,36.9766702,-122.0329058,36.9859421,-122.02981348,8.248078755792523,12.394132614135742,0.5608029961585999,0,,,,,321788,
20:30:00.000-04:00,20:45:00.000-04:00,41.392389450853976,254.70392441749573,,,,36.97743874,-122.02911345,36.98119138,-122.02482326,1.0051173618933136,1.2903529405593872,0.5737274885177612,590,,,,,253721,412594
20:45:00.000-04:00,21:00:00.000-04:00,51.12443981620402,24.69218611717224,,,,,,,,0.3402828872203827,0.3402828872203827,0.3402828872203827,1088,,,,,323316,576684
21:00:00.000-04:00,21:15:00.000-04:00,16.921875,,,,,,,,,,,,560,,,,,900000,
21:15:00.000-04:00,21:30:00.000-04:00,16.921875,,,,,,,,,,,,18,,,,,900000,
21:30:00.000-04:00,21:45:00.000-04:00,16.921875,,,,,,,,,,,,,,,,,900000,
21:45:00.000-04:00,22:00:00.000-04:00,21.560018786580418,57.74634878353841,,,,36.9526832,-122.0259041,36.9535939,-122.0255414,0.9736062834660212,1.507647156715393,0.5308483242988586,127,,,,,821797,78203
22:00:00.000-04:00,22:15:00.000-04:00,51.89931464944856,123.01643045230142,,,,36.9512576,-122.0261169,36.9515691,-122.0258576,0.6402025662206576,1.182581901550293,0.07426946610212326,926,,,,,310251,589749
22:15:00.000-04:00,22:30:00.000-04:00,16.921874701820656,,,,,36.9511637,-122.0266465,36.951388,-122.0259212,0.9030826091766357,1.0324727296829224,0.7736924886703491,49,,,,,900000,
22:30:00.000-04:00,22:45:00.000-04:00,16.921874701820656,,,,,36.9515394,-122.026249,36.9527404,-122.0256382,1.1093416147553254,2.5909264087677,0.5166236758232117,820,,,,,900000,
22:45:00.000-04:00,23:00:00.000-04:00,16.92187457676213,,,,,36.9527678,-122.04351203,36.96276542,-122.0254105,10.25946530156945,14.43554401397705,1.100000023841858,30,,,,,602747,
23:00:00.000-04:00,23:15:00.000-04:00,16.921874991150176,,,,,36.96266939,-122.0432636,36.96281712,-122.04309376,0.8904147895353661,0.9082400798797607,0.856154203414917,,,,,,888232,
23:15:00.000-04:00,23:30:00.000-04:00,16.921875,,,,,36.9627075,-122.0432909,36.9627075,-122.0432909,1.3870832920074463,1.3870832920074463,1.3870832920074463,,,,,,900000,
23:30:00.000-04:00,23:45:00.000-04:00,16.921875,,,,,36.9626086,-122.0432954,36.9627653,-122.0431193,1.2898779119581691,1.315484642982483,1.264357566833496,,,,,,900000,
23:45:00.000-04:00,00:00:00.000-04:00,16.921875,,,,,36.9626136,-122.0433334,36.9627,-122.0431994,1.692155588857327,2.0786776542663574,1.038701057434082,5,,,,,900000,
