Heure de début,Heure de fin,Calories (kcal),Distance (m),Fréquence cardiaque moyenne (bpm),Fréquence cardiaque maximale (bpm),Fréquence cardiaque minimale (bpm),Basse latitude (°),Basse longitude (°),Haute latitude (°),Haute longitude (°),Vitesse moyenne (m/s),Vitesse maximale (m/s),Vitesse minimale (m/s),Nombre de pas,Poids moyen (kg),Poids maximal (kg),Poids minimal (kg),"Durée de l'activité ""Inactif"" (ms)","Durée de l'activité ""Marche à pied"" (ms)","Durée de l'activité ""Escalade"" (ms)"
11:00:00.000-04:00,11:15:00.000-04:00,16.92187475091963,,,,,,,,,,,,,,,,,,
11:15:00.000-04:00,11:30:00.000-04:00,16.92187475091963,,,,,,,,,,,,,,,,,,
11:30:00.000-04:00,11:45:00.000-04:00,16.92187475091963,,,,,,,,,,,,,,,,,,
11:45:00.000-04:00,12:00:00.000-04:00,16.92187459612745,,,,,38.890296936035156,-120.02389526367188,38.89031219482422,-120.02381134033203,,,,,,,,59240,,
12:00:00.000-04:00,12:15:00.000-04:00,16.92187422037641,,,,,38.91167449951172,-120.00495910644531,38.91170120239258,-120.00494384765625,,,,90,,,,576252,,
12:15:00.000-04:00,12:30:00.000-04:00,16.92187463409667,,,,,38.911781311035156,-120.00498962402344,38.91181945800781,-120.00494384765625,1.2368854582783895,1.5950548648834229,0.8766412734985352,,,,,900000,,
12:30:00.000-04:00,12:45:00.000-04:00,16.92187463409667,,,,,38.91181945800781,-120.00479125976562,38.91181945800781,-120.00479125976562,,,,,,,,900000,,
12:45:00.000-04:00,13:00:00.000-04:00,16.92187463409667,,,,,38.91178894042969,-120.00495147705078,38.91191482543945,-120.00479888916016,0.5385165214538574,0.5385165214538574,0.5385165214538574,,,,,900000,,
13:00:00.000-04:00,13:15:00.000-04:00,16.92187463409667,,,,,38.912471771240234,-120.00638580322266,38.91261291503906,-120.00629425048828,,,,17,,,,900000,,
13:15:00.000-04:00,13:30:00.000-04:00,16.92187463409667,,,,,38.91248321533203,-120.00650024414062,38.91270446777344,-120.00628662109375,1.4561437944873235,2.191643238067627,0.6453680992126465,1,,,,900000,,
13:30:00.000-04:00,13:45:00.000-04:00,16.92187463409667,,,,,38.912681579589844,-120.00634765625,38.912681579589844,-120.00634765625,1.3917614221572876,1.3917614221572876,1.3917614221572876,56,,,,900000,,
13:45:00.000-04:00,14:00:00.000-04:00,16.92187463409667,,,,,38.912601470947266,-120.00641632080078,38.912662506103516,-120.00628662109375,2.2143394947052,2.2143394947052,2.2143394947052,,,,,900000,,
14:00:00.000-04:00,14:15:00.000-04:00,16.92187463409667,,,,,38.91265106201172,-120.006591796875,38.91265106201172,-120.006591796875,1.6260381937026978,1.6260381937026978,1.6260381937026978,,,,,900000,,
14:15:00.000-04:00,14:30:00.000-04:00,16.92187463409667,,,,,38.91245651245117,-120.00662231445312,38.91257095336914,-120.00640869140625,,,,,,,,900000,,
14:30:00.000-04:00,14:45:00.000-04:00,16.92187463409667,,,,,38.912471771240234,-120.00640869140625,38.912479400634766,-120.00635528564453,0.660302996635437,0.660302996635437,0.660302996635437,,,,,900000,,
14:45:00.000-04:00,15:00:00.000-04:00,16.92187463409667,,,,,,,,,,,,,,,,900000,,
15:00:00.000-04:00,15:15:00.000-04:00,16.92187463409667,,,,,,,,,,,,,,,,900000,,
15:15:00.000-04:00,15:30:00.000-04:00,16.92187463409667,,,,,38.91246032714844,-120.00640869140625,38.91264343261719,-120.0062484741211,1.7629804611206055,1.7629804611206055,1.7629804611206055,7,,,,900000,,
15:30:00.000-04:00,15:45:00.000-04:00,16.92187463409667,,,,,38.91240310668945,-120.00655364990234,38.9125862121582,-120.00626373291016,0.9708244204521179,0.9708244204521179,0.9708244204521179,1,,,,900000,,
15:45:00.000-04:00,16:00:00.000-04:00,16.92187463409667,,,,,38.91251754760742,-120.00660705566406,38.912593841552734,-120.00638580322266,5.179871201515198,7.161180019378662,3.1985623836517334,10,,,,900000,,
16:00:00.000-04:00,16:15:00.000-04:00,16.92187463409667,,,,,38.9124870300293,-120.00643920898438,38.91262435913086,-120.00630187988281,0.8883693218231201,0.8883693218231201,0.8883693218231201,11,,,,900000,,
16:15:00.000-04:00,16:30:00.000-04:00,16.92187463409667,,,,,,,,,,,,,,,,900000,,
16:30:00.000-04:00,16:45:00.000-04:00,16.92187463409667,,,,,,,,,,,,9,,,,900000,,
16:45:00.000-04:00,17:00:00.000-04:00,16.92187463409667,,,,,,,,,,,,,,,,900000,,
17:00:00.000-04:00,17:15:00.000-04:00,16.92187463409667,,,,,,,,,,,,,,,,900000,,
17:15:00.000-04:00,17:30:00.000-04:00,16.92187463409667,,,,,,,,,,,,,,,,900000,,
17:30:00.000-04:00,17:45:00.000-04:00,16.9218744557118,,,,,,,,,,,,,,,,724021,,
17:45:00.000-04:00,18:00:00.000-04:00,16.92187372179246,,,,,,,,,,,,,,,,,,
18:00:00.000-04:00,18:15:00.000-04:00,16.92187372179246,,,,,,,,,,,,,,,,,,
18:15:00.000-04:00,18:30:00.000-04:00,16.921874886825634,,,,,,,,,,,,99,,,,789947,,
18:30:00.000-04:00,18:45:00.000-04:00,105.36373168911345,,,,,38.88442611694336,-120.027099609375,38.885196685791016,-120.02516174316406,0.7657478023283366,1.0199999809265137,0.5382378697395325,572,,,,398844,,501156
18:45:00.000-04:00,19:00:00.000-04:00,175.7500063615024,,,,,38.88451385498047,-120.0253677368164,38.885353088378906,-120.02500915527344,1.1185253029790303,3.380000114440918,0.5316013693809509,133,,,,,,900000
19:00:00.000-04:00,19:15:00.000-04:00,175.7500063615024,,,,,38.88484191894531,-120.0252914428711,38.88529586791992,-120.02523040771484,1.6632209097378567,4.624910831451416,0.5869412422180176,,,,,,,900000
19:15:00.000-04:00,19:30:00.000-04:00,175.7500063615024,,,,,38.88423156738281,-120.0255126953125,38.88501739501953,-120.025146484375,2.0005860566238898,9.012685775756836,0.6082762479782104,41,,,,,,900000
19:30:00.000-04:00,19:45:00.000-04:00,175.7500063615024,,,,,38.88397216796875,-120.02547454833984,38.884742736816406,-120.02450561523438,1.316586217373178,2.9072322845458984,0.5408326983451843,307,,,,,,900000
19:45:00.000-04:00,20:00:00.000-04:00,175.7500063615024,,,,,38.883880615234375,-120.02481079101562,38.88414001464844,-120.02452850341797,1.1384141391635305,1.9366207122802734,0.5608029961585999,60,,,,,,900000
20:00:00.000-04:00,20:15:00.000-04:00,91.17632015054859,,,,,38.88452911376953,-120.02706909179688,38.88558578491211,-120.0256118774414,1.0597736497330434,1.8955210447311401,0.530377209186554,516,,,,309328,,420763
20:15:00.000-04:00,20:30:00.000-04:00,16.921873723618724,,,,,38.913333892822266,-120.00511932373047,38.91440963745117,-120.00419616699219,4.382530163996444,8.050000190734863,0.6463744640350342,,,,,732232,,
20:30:00.000-04:00,20:45:00.000-04:00,16.921873505812957,,,,,38.91425323486328,-120.00442504882812,38.91425323486328,-120.00442504882812,1.4325153827667236,1.4325153827667236,1.4325153827667236,,,,,900000,,
20:45:00.000-04:00,21:00:00.000-04:00,16.921873505812957,,,,,38.914249420166016,-120.0044937133789,38.914363861083984,-120.00437927246094,1.0400961637496948,1.0400961637496948,1.0400961637496948,,,,,900000,,
21:00:00.000-04:00,21:15:00.000-04:00,16.921873505812957,,,,,38.91429138183594,-120.00450897216797,38.91429138183594,-120.00450897216797,0.6800000071525574,0.6800000071525574,0.6800000071525574,,,,,900000,,
21:15:00.000-04:00,21:30:00.000-04:00,16.921873505812957,,,,,38.914241790771484,-120.00456237792969,38.91440963745117,-120.00432586669922,1.3044362968228111,2.8397533893585205,0.5412947535514832,12,,,,900000,,
21:30:00.000-04:00,21:45:00.000-04:00,16.921873505812957,,,,,38.91428756713867,-120.0045394897461,38.91437911987305,-120.00428009033203,0.9156970818458623,1.7497713565826416,0.5658621191978455,44,,,,900000,,
21:45:00.000-04:00,22:00:00.000-04:00,16.921873505812957,,,,,38.914390563964844,-120.00447082519531,38.914390563964844,-120.00447082519531,0.562227725982666,0.562227725982666,0.562227725982666,,,,,900000,,
22:00:00.000-04:00,22:15:00.000-04:00,16.921873505812957,,,,,38.914241790771484,-120.00454711914062,38.91442108154297,-120.00428009033203,0.7611070385913259,0.8931965231895447,0.654599130153656,,,,,900000,,
22:15:00.000-04:00,22:30:00.000-04:00,16.921873505812957,,,,,38.9141731262207,-120.0042953491211,38.9141731262207,-120.0042953491211,0.6983552575111389,0.6983552575111389,0.6983552575111389,,,,,900000,,
22:30:00.000-04:00,22:45:00.000-04:00,16.921873505812957,,,,,38.914276123046875,-120.00452423095703,38.91433334350586,-120.00435638427734,0.5587532253328645,0.9042676687240601,0.5166236758232117,,,,,900000,,
22:45:00.000-04:00,23:00:00.000-04:00,16.921873505812957,,,,,38.91427230834961,-120.00445556640625,38.91427230834961,-120.00445556640625,0.5613309113336505,0.6014149785041809,0.5166236758232117,,,,,900000,,
23:00:00.000-04:00,23:15:00.000-04:00,16.921873505812957,,,,,38.9142951965332,-120.00447845458984,38.91439437866211,-120.00435638427734,2.272779765067573,3.204777479171753,0.55901700258255,,,,,900000,,
23:15:00.000-04:00,23:30:00.000-04:00,16.921873505812957,,,,,,,,,,,,80,,,,900000,,
23:30:00.000-04:00,23:45:00.000-04:00,16.921873505812957,,,,,38.91287612915039,-120.00457763671875,38.9144172668457,-120.00432586669922,1.2734402589145348,8.380483627319336,0.7323933243751526,116,,,,900000,,
23:45:00.000-04:00,00:00:00.000-04:00,16.921873505812957,,,,,38.91210174560547,-120.0064468383789,38.912803649902344,-120.004150390625,7.01599947305826,10.671053886413574,3.776413679122925,38,,,,900000,,
