Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
19/05/18,transport,transport,2018-05-19T00:00:00+02:00,2018-05-19T00:00:12+02:00,12,0.041,0,0
19/05/18,walking,walking,2018-05-19T00:03:28+02:00,2018-05-19T00:05:58+02:00,150,0.169,226,8
19/05/18,walking,walking,2018-05-19T15:43:13+02:00,2018-05-19T15:43:33+02:00,20,0.015,30,1
19/05/18,walking,walking,2018-05-19T15:44:48+02:00,2018-05-19T16:09:55+02:00,1507,1.798,2335,80
19/05/18,walking,walking,2018-05-19T16:14:26+02:00,2018-05-19T16:15:09+02:00,43,0.033,66,1
19/05/18,walking,walking,2018-05-19T16:29:01+02:00,2018-05-19T16:30:42+02:00,101,0.075,151,3
19/05/18,walking,walking,2018-05-19T16:54:29+02:00,2018-05-19T16:56:30+02:00,121,0.187,169,8
19/05/18,walking,walking,2018-05-19T17:01:59+02:00,2018-05-19T17:02:19+02:00,20,0.015,30,1
19/05/18,walking,walking,2018-05-19T17:08:07+02:00,2018-05-19T17:09:11+02:00,64,0.048,96,2
19/05/18,walking,walking,2018-05-19T17:26:32+02:00,2018-05-19T17:31:07+02:00,275,0.333,385,15
19/05/18,walking,walking,2018-05-19T17:34:27+02:00,2018-05-19T17:36:58+02:00,151,0.170,227,8
19/05/18,walking,walking,2018-05-19T18:32:23+02:00,2018-05-19T18:35:22+02:00,179,0.157,315,7
19/05/18,walking,walking,2018-05-19T20:37:35+02:00,2018-05-19T20:37:54+02:00,19,0.015,30,1
