Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
10/06/18,walking,walking,2018-06-10T11:34:17+02:00,2018-06-10T11:47:39+02:00,802,0.850,1122,38
10/06/18,walking,walking,2018-06-10T11:49:18+02:00,2018-06-10T11:51:12+02:00,114,0.085,171,4
10/06/18,walking,walking,2018-06-10T12:09:32+02:00,2018-06-10T12:19:26+02:00,594,0.930,918,41
10/06/18,walking,walking,2018-06-10T12:19:29+02:00,2018-06-10T12:21:11+02:00,102,0.076,153,3
10/06/18,walking,walking,2018-06-10T12:28:35+02:00,2018-06-10T12:43:52+02:00,917,0.841,1574,37
10/06/18,walking,walking,2018-06-10T12:44:32+02:00,2018-06-10T12:44:51+02:00,19,0.015,30,1
10/06/18,walking,walking,2018-06-10T12:46:16+02:00,2018-06-10T12:53:43+02:00,447,0.428,720,19
10/06/18,walking,walking,2018-06-10T12:53:44+02:00,2018-06-10T12:53:50+02:00,6,0.005,10,0
10/06/18,walking,walking,2018-06-10T12:57:27+02:00,2018-06-10T13:27:26+02:00,1799,1.891,3013,84
10/06/18,walking,walking,2018-06-10T13:33:36+02:00,2018-06-10T13:51:20+02:00,1064,1.373,1851,61
10/06/18,walking,walking,2018-06-10T13:51:46+02:00,2018-06-10T13:52:23+02:00,37,0.028,56,1
10/06/18,walking,walking,2018-06-10T14:56:36+02:00,2018-06-10T14:57:05+02:00,29,0.014,20,1
10/06/18,walking,walking,2018-06-10T16:41:50+02:00,2018-06-10T16:43:00+02:00,70,0.045,90,2
10/06/18,walking,walking,2018-06-10T17:46:54+02:00,2018-06-10T17:50:03+02:00,189,0.166,317,7
10/06/18,transport,transport,2018-06-10T17:50:03+02:00,2018-06-10T18:04:18+02:00,855,2.199,0,0
10/06/18,walking,walking,2018-06-10T18:05:51+02:00,2018-06-10T18:06:10+02:00,19,0.015,30,1
10/06/18,walking,walking,2018-06-10T19:24:31+02:00,2018-06-10T19:48:56+02:00,1465,1.887,2587,84
10/06/18,walking,walking,2018-06-10T19:48:57+02:00,2018-06-10T19:52:26+02:00,209,0.235,314,10
10/06/18,transport,transport,2018-06-10T20:04:44+02:00,2018-06-10T20:43:55+02:00,2351,6.765,0,0
10/06/18,transport,transport,2018-06-10T20:43:56+02:00,2018-06-10T20:58:40+02:00,884,2.783,0,0
10/06/18,walking,walking,2018-06-10T20:58:40+02:00,2018-06-10T21:03:23+02:00,283,0.261,368,12
10/06/18,walking,walking,2018-06-10T21:03:24+02:00,2018-06-10T21:03:32+02:00,8,0.006,12,0
10/06/18,walking,walking,2018-06-10T21:21:01+02:00,2018-06-10T21:33:03+02:00,722,0.603,1135,27
10/06/18,walking,walking,2018-06-10T22:39:59+02:00,2018-06-10T22:44:01+02:00,242,0.322,438,14
10/06/18,walking,walking,2018-06-10T22:46:16+02:00,2018-06-10T22:50:03+02:00,227,0.256,342,11
10/06/18,transport,transport,2018-06-10T22:56:19+02:00,2018-06-10T23:47:25+02:00,3066,9.678,0,0
10/06/18,walking,walking,2018-06-10T23:47:25+02:00,2018-06-10T23:54:39+02:00,434,0.496,795,22
