Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
22/06/18,walking,walking,2018-06-22T14:52:37+02:00,2018-06-22T14:56:12+02:00,215,0.366,391,16
22/06/18,walking,walking,2018-06-22T15:15:23+02:00,2018-06-22T15:19:12+02:00,229,0.249,320,11
22/06/18,walking,walking,2018-06-22T15:20:10+02:00,2018-06-22T15:20:30+02:00,20,0.015,30,1
22/06/18,walking,walking,2018-06-22T15:44:46+02:00,2018-06-22T15:50:33+02:00,347,0.394,522,18
22/06/18,walking,walking,2018-06-22T15:54:50+02:00,2018-06-22T15:57:32+02:00,162,0.329,226,15
22/06/18,walking,walking,2018-06-22T15:57:33+02:00,2018-06-22T15:59:54+02:00,141,0.158,211,7
22/06/18,walking,walking,2018-06-22T16:00:00+02:00,2018-06-22T16:04:37+02:00,277,0.303,404,13
22/06/18,walking,walking,2018-06-22T16:41:41+02:00,2018-06-22T16:47:37+02:00,356,0.322,566,14
22/06/18,walking,walking,2018-06-22T16:49:25+02:00,2018-06-22T16:54:55+02:00,330,0.220,347,10
22/06/18,walking,walking,2018-06-22T20:20:17+02:00,2018-06-22T20:23:38+02:00,201,0.226,301,10
22/06/18,transport,transport,2018-06-22T20:27:47+02:00,2018-06-22T20:55:41+02:00,1674,27.666,0,0
22/06/18,walking,walking,2018-06-22T20:55:42+02:00,2018-06-22T20:55:43+02:00,1,0.001,2,0
22/06/18,transport,transport,2018-06-22T23:10:49+02:00,2018-06-22T23:49:01+02:00,2292,23.428,0,0
22/06/18,walking,walking,2018-06-22T23:49:01+02:00,2018-06-22T23:52:00+02:00,179,0.126,252,6
22/06/18,walking,walking,2018-06-22T23:54:55+02:00,2018-06-22T23:59:47+02:00,292,0.282,564,13
