Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
24/05/18,walking,walking,2018-05-24T10:20:19+02:00,2018-05-24T10:21:18+02:00,59,0.030,60,1
24/05/18,walking,walking,2018-05-24T15:36:56+02:00,2018-05-24T15:42:53+02:00,357,0.286,480,13
24/05/18,walking,walking,2018-05-24T16:19:33+02:00,2018-05-24T16:22:43+02:00,190,0.213,285,9
24/05/18,walking,walking,2018-05-24T16:26:40+02:00,2018-05-24T16:33:29+02:00,409,0.461,614,21
24/05/18,walking,walking,2018-05-24T16:55:34+02:00,2018-05-24T17:03:40+02:00,486,0.533,997,24
24/05/18,transport,transport,2018-05-24T17:03:40+02:00,2018-05-24T17:31:34+02:00,1674,5.614,0,0
24/05/18,walking,walking,2018-05-24T17:31:34+02:00,2018-05-24T17:37:59+02:00,385,0.352,645,16
24/05/18,walking,walking,2018-05-24T17:38:00+02:00,2018-05-24T17:39:32+02:00,92,0.069,139,3
24/05/18,transport,transport,2018-05-24T17:49:08+02:00,2018-05-24T18:01:06+02:00,718,3.758,0,0
24/05/18,walking,walking,2018-05-24T18:01:59+02:00,2018-05-24T18:06:40+02:00,281,0.317,422,14
24/05/18,transport,transport,2018-05-24T18:47:19+02:00,2018-05-24T19:05:16+02:00,1077,9.126,0,0
24/05/18,walking,walking,2018-05-24T19:05:43+02:00,2018-05-24T19:06:36+02:00,53,0.040,80,2
24/05/18,walking,walking,2018-05-24T20:09:55+02:00,2018-05-24T20:10:51+02:00,56,0.035,70,2
24/05/18,walking,walking,2018-05-24T21:56:55+02:00,2018-05-24T21:57:24+02:00,29,0.015,30,1
