Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
30/06/18,walking,walking,2018-06-30T09:53:46+02:00,2018-06-30T09:54:12+02:00,26,0.020,40,1
30/06/18,walking,walking,2018-06-30T15:12:58+02:00,2018-06-30T15:13:27+02:00,29,0.025,50,1
30/06/18,transport,transport,2018-06-30T15:20:20+02:00,2018-06-30T15:34:58+02:00,878,3.779,0,0
30/06/18,walking,walking,2018-06-30T15:34:58+02:00,2018-06-30T15:48:29+02:00,811,0.876,1387,39
30/06/18,walking,walking,2018-06-30T15:50:18+02:00,2018-06-30T15:57:13+02:00,415,0.467,623,21
30/06/18,walking,walking,2018-06-30T16:14:25+02:00,2018-06-30T16:14:54+02:00,29,0.025,50,1
30/06/18,walking,walking,2018-06-30T17:02:33+02:00,2018-06-30T17:03:02+02:00,29,0.020,40,1
30/06/18,walking,walking,2018-06-30T17:08:49+02:00,2018-06-30T17:13:44+02:00,295,0.179,359,8
30/06/18,transport,transport,2018-06-30T17:24:22+02:00,2018-06-30T17:29:46+02:00,324,0.744,0,0
30/06/18,walking,walking,2018-06-30T17:35:08+02:00,2018-06-30T17:35:48+02:00,40,0.030,60,1
30/06/18,walking,walking,2018-06-30T17:46:17+02:00,2018-06-30T17:50:48+02:00,271,0.202,364,9
30/06/18,transport,transport,2018-06-30T17:50:49+02:00,2018-06-30T18:02:34+02:00,705,2.768,0,0
30/06/18,walking,walking,2018-06-30T18:02:34+02:00,2018-06-30T18:19:17+02:00,1003,1.062,1889,47
30/06/18,walking,walking,2018-06-30T18:21:03+02:00,2018-06-30T18:24:44+02:00,221,0.249,332,11
30/06/18,walking,walking,2018-06-30T19:18:46+02:00,2018-06-30T19:20:15+02:00,89,0.075,150,3
30/06/18,walking,walking,2018-06-30T19:20:22+02:00,2018-06-30T19:36:06+02:00,944,1.119,1685,50
30/06/18,transport,transport,2018-06-30T19:36:06+02:00,2018-06-30T19:48:08+02:00,722,4.968,0,0
30/06/18,walking,walking,2018-06-30T19:48:09+02:00,2018-06-30T19:52:02+02:00,233,0.229,450,10
30/06/18,walking,walking,2018-06-30T20:46:02+02:00,2018-06-30T20:46:35+02:00,33,0.025,50,1
30/06/18,walking,walking,2018-06-30T20:49:33+02:00,2018-06-30T20:53:08+02:00,215,0.226,342,10
30/06/18,transport,transport,2018-06-30T20:53:09+02:00,2018-06-30T21:11:27+02:00,1098,13.365,0,0
30/06/18,cycling,cycling,2018-06-30T21:13:43+02:00,2018-06-30T21:17:43+02:00,240,0.556,0,12
30/06/18,walking,walking,2018-06-30T21:20:29+02:00,2018-06-30T21:32:14+02:00,705,0.936,1161,42
30/06/18,walking,walking,2018-06-30T21:34:33+02:00,2018-06-30T21:35:06+02:00,33,0.025,50,1
30/06/18,walking,walking,2018-06-30T23:14:17+02:00,2018-06-30T23:14:50+02:00,33,0.022,45,1
30/06/18,walking,walking,2018-06-30T23:17:31+02:00,2018-06-30T23:34:38+02:00,1027,0.997,1732,44
30/06/18,transport,transport,2018-06-30T23:34:38+02:00,2018-06-30T23:59:59+02:00,1521,23.308,0,0
