"Date","Keys","Clicks"
"2018-01-19",6137,3097
"2018-01-20",8784,2746
"2018-01-21",5492,2880
"2018-01-22",10606,3243
"2018-01-23",3472,1920
"2018-01-24",7434,2705
"2018-01-25",8,49
