"Date","Keys","Clicks"
"2016-09-04",2602,3107
"2016-09-05",8932,4912
"2016-09-06",6031,4908
"2016-09-07",2146,952
"2016-09-08",8310,5851
"2016-09-09",4388,5305
"2016-09-10",13,26
