"Date","Keys","Clicks"
"2018-05-14",5316,1955
"2018-05-15",7402,2946
"2018-05-16",9018,2330
"2018-05-17",13146,3703
"2018-05-18",13794,5218
"2018-05-19",9446,4049
"2018-05-20",301,309
