"Date","Keys","Clicks"
"2018-06-09",12012,1720
"2018-06-10",6281,1636
"2018-06-11",1756,170
"2018-06-12",10708,2039
"2018-06-13",3618,565
"2018-06-14",6957,3021
"2018-06-15",4,44
