"Date","Keys","Clicks"
"2016-04-09",8933,5924
"2016-04-10",2522,2149
"2016-04-11",9640,2930
"2016-04-12",1131,1767
"2016-04-13",1419,1644
"2016-04-14",1192,691
"2016-04-15",368,45
