"Date","Keys","Clicks"
"2016-03-14",3341,4060
"2016-03-15",5095,5815
"2016-03-16",8364,5432
"2016-03-17",5155,6053
"2016-03-18",5497,6723
"2016-03-19",3449,2547
"2016-03-20",3661,5734
