"Date","Keys","Clicks"
"2016-02-28",1121,1741
"2016-02-29",7012,7316
"2016-03-01",3127,4113
"2016-03-02",8621,3690
"2016-03-03",10415,6511
"2016-03-04",4038,6292
"2016-03-05",3,23
