"Date","Keys","Clicks"
"2017-04-25",6854,1274
"2017-04-26",4726,841
"2017-04-27",550,156
"2017-04-28",854,399
"2017-04-29",3569,1117
"2017-04-30",6823,1565
"2017-05-01",946,107
