"Date","Keys","Clicks"
"2017-08-25",11291,1385
"2017-08-26",10537,3328
"2017-08-27",6859,3119
"2017-08-28",19623,2326
"2017-08-29",20429,3572
"2017-08-30",10327,2468
"2017-08-31",56,52
