"Date","Keys","Clicks"
"2017-12-07",0,0
"2017-12-08",0,0
"2017-12-09",0,0
"2017-12-10",0,0
"2017-12-11",0,0
"2017-12-12",9663,10649
"2017-12-13",11,47
