"Date","Keys","Clicks"
"2016-09-13",9925,3960
"2016-09-14",6748,4125
"2016-09-15",590,640
"2016-09-16",4192,2724
"2016-09-17",607,222
"2016-09-18",4934,1409
"2016-09-19",3,26
