"Date","Keys","Clicks"
"2017-03-18",9710,1558
"2017-03-19",2768,606
"2017-03-20",8939,4158
"2017-03-21",4316,4796
"2017-03-22",16927,5023
"2017-03-23",10543,4613
"2017-03-24",23,56
