"Date","Keys","Clicks"
"2016-05-31",8641,4195
"2016-06-01",10595,4363
"2016-06-02",8628,5312
"2016-06-03",13744,3495
"2016-06-04",2192,874
"2016-06-05",7834,1918
"2016-06-06",35,40
