"Date","Keys","Clicks"
"2017-06-28",0,0
"2017-06-29",1164,265
"2017-06-30",1163,453
"2017-07-01",5629,1205
"2017-07-02",8545,1419
"2017-07-03",4623,557
"2017-07-04",2413,386
