"Date","Keys","Clicks"
"2016-12-12",4296,1824
"2016-12-13",3888,1234
"2016-12-14",6420,3386
"2016-12-15",12071,3809
"2016-12-16",11203,5380
"2016-12-17",1421,1517
"2016-12-18",6395,258
