"Date","Keys","Clicks"
"2017-03-11",8667,1657
"2017-03-12",4717,997
"2017-03-13",10776,5022
"2017-03-14",15815,4817
"2017-03-15",8073,4700
"2017-03-16",8489,5585
"2017-03-17",4,24
