"Date","Keys","Clicks"
"2016-06-29",16873,4155
"2016-06-30",6235,2687
"2016-07-01",5154,4110
"2016-07-02",7908,5217
"2016-07-03",7239,2412
"2016-07-04",11698,5499
"2016-07-05",20,35
