"Date","Keys","Clicks"
"2016-02-16",3051,6754
"2016-02-17",4864,6550
"2016-02-18",7275,6248
"2016-02-19",5535,4876
"2016-02-20",4597,4482
"2016-02-21",6011,2540
"2016-02-22",3,33
