"Date","Keys","Clicks"
"2018-08-23",0,0
"2018-08-24",587,170
"2018-08-25",1027,1111
"2018-08-26",297,140
"2018-08-27",2308,1116
"2018-08-28",204,64
"2018-08-29",21,62
