"Date","Keys","Clicks"
"2016-09-30",1572,3591
"2016-10-01",4683,3888
"2016-10-02",2675,1209
"2016-10-03",2300,1474
"2016-10-04",4605,3416
"2016-10-05",3520,2488
"2016-10-06",29,46,     MAYBE MORE HERE!!!!!
