"Date","Keys","Clicks"
"2018-04-10",8484,1357
"2018-04-11",8794,2082
"2018-04-12",1486,1373
"2018-04-13",10399,2407
"2018-04-14",6742,2224
"2018-04-15",7005,970
"2018-04-16",13260,2270
