"Date","Keys","Clicks"
"2018-06-14",6957,3021
"2018-06-15",5422,1636
"2018-06-16",3050,784
"2018-06-17",1834,512
"2018-06-18",4651,1295
"2018-06-19",7610,3698
"2018-06-20",890,276
