"Date","Keys","Clicks"
"2017-01-06",8789,3239
"2017-01-07",7894,3462
"2017-01-08",7519,3225
"2017-01-09",3960,2367
"2017-01-10",4856,899
"2017-01-11",4490,2536
"2017-01-12",3904,906
