"Date","Keys","Clicks"
"2017-11-23",7897,5111
"2017-11-24",16857,9586
"2017-11-25",8166,4957
"2017-11-26",4974,1935
"2017-11-27",13793,5000
"2017-11-28",8928,4176
"2017-11-29",11471,3658
