"Date","Keys","Clicks"
"2018-06-24",6607,1771
"2018-06-25",7886,2243
"2018-06-26",14106,3235
"2018-06-27",16976,2750
"2018-06-28",18891,2748
"2018-06-29",9842,2434
"2018-06-30",11512,943
