"Date","Keys","Clicks"
"2017-07-25",3912,966
"2017-07-26",0,0
"2017-07-27",300,123
"2017-07-28",136,129
"2017-07-29",1203,927
"2017-07-30",4542,2148
"2017-07-31",9,40
