"Date","Keys","Clicks"
"2016-06-24",4626,3378
"2016-06-25",6010,4836
"2016-06-26",6542,3847
"2016-06-27",2551,1974
"2016-06-28",10609,5145
"2016-06-29",16873,4155
"2016-06-30",18,24
