"Date","Keys","Clicks"
"2016-10-22",3248,987
"2016-10-23",3565,122
"2016-10-24",2043,836
"2016-10-25",7138,3237
"2016-10-26",10492,3301
"2016-10-27",7705,2550
"2016-10-28",1298,846
