"Date","Keys","Clicks"
"2016-10-07",8447,3488
"2016-10-08",417,192
"2016-10-09",756,296
"2016-10-10",3323,1841
"2016-10-11",12711,2753
"2016-10-12",5374,3407
"2016-10-13",11,66
