"Date","Keys","Clicks"
"2016-03-04",4038,6292
"2016-03-05",4033,3738
"2016-03-06",7569,7836
"2016-03-07",4032,6164
"2016-03-08",8523,8198
"2016-03-09",7126,6657
"2016-03-10",3,17
