"Date","Keys","Clicks"
"2018-07-14",6367,1249
"2018-07-15",4436,2028
"2018-07-16",8273,1402
"2018-07-17",9765,3772
"2018-07-18",4673,2093
"2018-07-19",4740,1308
"2018-07-20",79,163
