"Date","Keys","Clicks"
"2017-12-27",11985,7227
"2017-12-28",7037,4236
"2017-12-29",12242,2347
"2017-12-30",3615,2397
"2017-12-31",4689,494
"2018-01-01",10343,3379
"2018-01-02",631,909
