"Date","Keys","Clicks"
"2017-04-20",13091,3410
"2017-04-21",6242,4296
"2017-04-22",3703,1045
"2017-04-23",5749,1140
"2017-04-24",5153,1938
"2017-04-25",6854,1274
"2017-04-26",234,25
