"Date","Keys","Clicks"
"2018-03-20",8701,3999
"2018-03-21",6698,2054
"2018-03-22",4000,2010
"2018-03-23",5835,882
"2018-03-24",5637,2546
"2018-03-25",2176,2546
"2018-03-26",612,152
