"Date","Keys","Clicks"
"2016-01-24",3290,2256
"2016-01-25",8394,7945
"2016-01-26",8454,6836
"2016-01-27",5777,4292
"2016-01-28",7498,7979
"2016-01-29",3652,3786
"2016-01-30",4520,1187
