"Date","Keys","Clicks"
"2016-05-26",9199,4321
"2016-05-27",2762,3167
"2016-05-28",4385,4073
"2016-05-29",5788,3363
"2016-05-30",7327,2953
"2016-05-31",8641,4195
"2016-06-01",10431,4229
