"Date","Keys","Clicks"
"2017-10-27",12714,5506
"2017-10-28",6079,1645
"2017-10-29",13672,4859
"2017-10-30",10483,4711
"2017-10-31",12779,3827
"2017-11-01",15558,4289
"2017-11-02",6,16
