"Date","Keys","Clicks"
"2018-04-23",6738,2479
"2018-04-24",6220,1093
"2018-04-25",10447,1928
"2018-04-26",10584,1434
"2018-04-27",1048,171
"2018-04-28",6025,1239
"2018-04-29",765,130
