"Date","Keys","Clicks"
"2017-04-16",6956,1832
"2017-04-17",7570,4133
"2017-04-18",10005,5108
"2017-04-19",11339,3802
"2017-04-20",13091,3410
"2017-04-21",6242,4296
"2017-04-22",904,50
