Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
10/31/17,transport,transport,2017-10-31T08:31:59-07:00,2017-10-31T08:34:55-07:00,176,1.283,0,0
10/31/17,walking,walking,2017-10-31T13:26:21-07:00,2017-10-31T13:27:01-07:00,40,0.019,60,2
10/31/17,transport,transport,2017-10-31T13:34:41-07:00,2017-10-31T13:36:56-07:00,135,0.715,0,0
10/31/17,walking,walking,2017-10-31T15:13:24-07:00,2017-10-31T15:14:23-07:00,59,0.028,90,3
10/31/17,transport,transport,2017-10-31T16:20:50-07:00,2017-10-31T16:28:09-07:00,439,2.474,0,0
10/31/17,walking,walking,2017-10-31T16:41:47-07:00,2017-10-31T17:10:01-07:00,1694,1.291,2900,123
10/31/17,walking,walking,2017-10-31T17:13:12-07:00,2017-10-31T17:25:51-07:00,759,0.581,1203,56
10/31/17,walking,walking,2017-10-31T17:27:52-07:00,2017-10-31T17:46:49-07:00,1137,0.628,1679,60
10/31/17,transport,transport,2017-10-31T19:48:55-07:00,2017-10-31T19:56:26-07:00,451,2.582,0,0
10/31/17,transport,transport,2017-10-31T20:00:33-07:00,2017-10-31T20:08:04-07:00,451,1.287,0,0
10/31/17,walking,walking,2017-10-31T20:13:36-07:00,2017-10-31T20:27:20-07:00,824,0.487,1132,47
10/31/17,walking,walking,2017-10-31T20:29:47-07:00,2017-10-31T20:39:44-07:00,597,0.300,701,29
10/31/17,walking,walking,2017-10-31T20:41:18-07:00,2017-10-31T20:43:27-07:00,129,0.090,194,9
10/31/17,walking,walking,2017-10-31T20:55:46-07:00,2017-10-31T21:03:26-07:00,460,0.404,780,39
10/31/17,transport,transport,2017-10-31T21:10:26-07:00,2017-10-31T21:17:56-07:00,450,0.908,0,0
