Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
12/6/17,transport,transport,2017-12-06T09:05:45-07:00,2017-12-06T09:09:53-07:00,248,1.112,0,0
12/6/17,transport,transport,2017-12-06T14:04:59-07:00,2017-12-06T14:13:45-07:00,526,1.574,0,0
12/6/17,transport,transport,2017-12-06T14:23:14-07:00,2017-12-06T14:27:03-07:00,229,0.808,0,0
12/6/17,walking,walking,2017-12-06T14:46:37-07:00,2017-12-06T14:47:23-07:00,46,0.022,70,2
12/6/17,transport,transport,2017-12-06T14:47:29-07:00,2017-12-06T14:54:33-07:00,424,0.409,0,0
12/6/17,walking,walking,2017-12-06T14:54:33-07:00,2017-12-06T15:30:29-07:00,2156,1.289,3931,123
12/6/17,transport,transport,2017-12-06T17:02:11-07:00,2017-12-06T17:12:35-07:00,624,3.126,0,0
12/6/17,walking,walking,2017-12-06T17:14:20-07:00,2017-12-06T17:15:13-07:00,53,0.025,80,2
12/6/17,transport,transport,2017-12-06T17:21:28-07:00,2017-12-06T17:26:29-07:00,301,2.904,0,0
12/6/17,walking,walking,2017-12-06T17:27:09-07:00,2017-12-06T17:27:42-07:00,33,0.016,50,1
12/6/17,walking,walking,2017-12-06T20:35:22-07:00,2017-12-06T20:35:51-07:00,29,0.009,30,1
12/6/17,transport,transport,2017-12-06T22:30:56-07:00,2017-12-06T22:32:56-07:00,120,0.450,0,0
