Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
12/11/17,transport,transport,2017-12-11T11:23:11-07:00,2017-12-11T11:39:51-07:00,1000,0.894,0,0
12/11/17,walking,walking,2017-12-11T13:12:55-07:00,2017-12-11T13:13:08-07:00,13,0.006,20,1
12/11/17,transport,transport,2017-12-11T13:30:53-07:00,2017-12-11T13:49:52-07:00,1139,1.742,0,0
12/11/17,walking,walking,2017-12-11T13:56:46-07:00,2017-12-11T14:02:55-07:00,369,0.158,218,15
12/11/17,walking,walking,2017-12-11T14:06:19-07:00,2017-12-11T14:07:19-07:00,60,0.028,90,3
12/11/17,transport,transport,2017-12-11T14:10:59-07:00,2017-12-11T14:30:29-07:00,1170,3.377,0,0
12/11/17,walking,walking,2017-12-11T14:50:05-07:00,2017-12-11T14:51:11-07:00,66,0.031,100,3
12/11/17,walking,walking,2017-12-11T16:57:57-07:00,2017-12-11T16:58:26-07:00,29,0.016,50,1
12/11/17,walking,walking,2017-12-11T19:46:46-07:00,2017-12-11T19:50:26-07:00,220,0.157,293,15
12/11/17,transport,transport,2017-12-11T20:08:21-07:00,2017-12-11T20:12:00-07:00,219,1.028,0,0
12/11/17,walking,walking,2017-12-11T20:12:00-07:00,2017-12-11T20:12:29-07:00,29,0.014,44,1
12/11/17,transport,transport,2017-12-11T22:15:11-07:00,2017-12-11T22:24:36-07:00,565,1.822,0,0
