Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
1/24/18,transport,transport,2018-01-24T09:47:24-07:00,2018-01-24T09:53:38-07:00,374,1.579,0,0
1/24/18,transport,transport,2018-01-24T12:57:38-07:00,2018-01-24T13:55:23-07:00,3465,15.020,0,0
1/24/18,transport,transport,2018-01-24T15:02:39-07:00,2018-01-24T15:12:34-07:00,595,5.202,0,0
1/24/18,walking,walking,2018-01-24T15:25:33-07:00,2018-01-24T15:29:52-07:00,259,0.181,389,17
1/24/18,walking,walking,2018-01-24T15:33:44-07:00,2018-01-24T16:02:27-07:00,1723,1.127,2386,107
1/24/18,transport,transport,2018-01-24T16:02:27-07:00,2018-01-24T16:23:54-07:00,1287,2.077,0,0
1/24/18,walking,walking,2018-01-24T16:23:55-07:00,2018-01-24T16:39:07-07:00,912,0.468,1205,45
1/24/18,walking,walking,2018-01-24T16:43:28-07:00,2018-01-24T16:43:54-07:00,26,0.012,40,1
1/24/18,walking,walking,2018-01-24T16:44:27-07:00,2018-01-24T16:55:08-07:00,641,0.291,752,28
1/24/18,walking,walking,2018-01-24T17:10:02-07:00,2018-01-24T17:11:42-07:00,100,0.047,151,4
1/24/18,walking,walking,2018-01-24T17:36:40-07:00,2018-01-24T17:46:18-07:00,578,0.237,762,23
1/24/18,walking,walking,2018-01-24T17:48:13-07:00,2018-01-24T17:49:06-07:00,53,0.025,80,2
1/24/18,walking,walking,2018-01-24T17:53:47-07:00,2018-01-24T18:13:58-07:00,1211,0.720,1604,69
1/24/18,transport,transport,2018-01-24T18:13:58-07:00,2018-01-24T18:53:37-07:00,2379,20.406,0,0
1/24/18,transport,transport,2018-01-24T19:51:44-07:00,2018-01-24T19:58:13-07:00,389,0.496,0,0
1/24/18,walking,walking,2018-01-24T19:58:14-07:00,2018-01-24T19:59:03-07:00,49,0.023,74,2
1/24/18,transport,transport,2018-01-24T22:43:20-07:00,2018-01-24T23:59:59-07:00,4599,1.487,0,0
