Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
3/1/18,walking,walking,2018-03-01T08:58:26-07:00,2018-03-01T08:58:26-07:00,0,0.000,1,0
3/1/18,transport,transport,2018-03-01T08:58:55-07:00,2018-03-01T09:05:19-07:00,384,1.920,0,0
3/1/18,transport,transport,2018-03-01T14:00:34-07:00,2018-03-01T14:05:04-07:00,270,2.085,0,0
3/1/18,transport,transport,2018-03-01T16:39:51-07:00,2018-03-01T17:00:25-07:00,1234,5.052,0,0
3/1/18,walking,walking,2018-03-01T17:00:25-07:00,2018-03-01T17:28:15-07:00,1670,0.836,2298,80
3/1/18,walking,walking,2018-03-01T17:48:51-07:00,2018-03-01T18:09:13-07:00,1222,0.799,2061,76
3/1/18,transport,transport,2018-03-01T18:09:13-07:00,2018-03-01T18:23:06-07:00,833,5.092,0,0
3/1/18,walking,walking,2018-03-01T18:48:51-07:00,2018-03-01T18:49:51-07:00,60,0.028,90,3
3/1/18,walking,walking,2018-03-01T20:34:16-07:00,2018-03-01T20:34:45-07:00,29,0.012,40,1
3/1/18,transport,transport,2018-03-01T22:34:00-07:00,2018-03-01T22:39:11-07:00,311,1.704,0,0
