Date,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Inactive duration (ms),Walking duration (ms),Running duration (ms)
2020-03-23,18,1716.210316556397,1190.162430435419,2.0,2,45.5955181,5.2285333,45.5977509,5.2309441,0.5885245424904767,3.0078110694885254,0.2779172658920288,2062,,,,,82707143,1356216,
2020-03-24,53,1860.7725504212344,2964.725790977478,20.0,20,45.7839903,5.5103277,45.7844956,5.5113457,1.3241864683376998,27.775758743286133,0.2558199167251587,4497,,,,503339,78106173,3217487,
2020-03-25,9,1663.1335249702609,653.6727056503296,6.0,5,,,,,5.035194667412125,26.859039306640625,0.2891877293586731,924,,,,,82966471,475253,
2020-03-26,65,1864.7618704255515,5291.947763591985,26.0,26,45.575385,5.2045728,45.6039046,5.2279481,1.151568735367039,6.325621604919434,0.16886842250823975,5398,,,,465550,79294833,3324104,
2020-03-27,8,1664.27951367337,536.5129464641411,7.0,7,45.6005906,5.2027264,45.6005906,5.2027264,0.6376815072765808,11.390421867370605,0.2650257647037506,929,,,,,79477785,494276,
2020-03-28,77,1915.0858901579284,3518.7741605974734,25.0,25,45.5741201,5.2027727,45.6044614,5.2283857,0.5685881177424759,11.195918083190918,0.3225555419921875,5283,,,,1057113,80794825,3526899,
2020-03-29,63,1861.2849502204122,2833.245906829834,49.0,49,45.5962002,5.1995029,45.6069766,5.224851,1.34820742865544,12.932561874389648,0.2558199167251587,5017,,,,848323,80907617,2857148,
2020-03-30,2,1644.7033310441263,99.43610000610352,,,,,,,1.098865031440938,4.562203884124756,0.33367815613746643,413,,,,,83912625,169354,
2020-03-31,67,1875.8947665943942,3527.943864281477,43.0,43,45.5743422,5.2146617,45.6084829,5.228375,0.6599813798008441,14.556731224060059,0.023847157135605812,4865,,,,1055002,77684444,2878667,
2020-04-01,24,1682.4040309899185,1301.0924818709475,8.0,8,,,,,1.2658646553843593,12.186142921447754,0.24479487538337708,2268,,,,,81005644,795104,
2020-04-02,28,1728.9136667499606,1785.3553578853607,5.0,5,45.5992365,5.2017269,45.6043862,5.2065568,0.43647723898126034,12.05212116241455,0.2558199167251587,2676,,,,,82489349,1567063,
2020-04-03,40,1783.433608054763,2462.9171520197365,13.0,13,45.5736866,5.225748,45.5782894,5.2315593,0.3978425653560468,11.568384170532227,0.2558199167251587,3832,,,,,82460410,2471976,
2020-04-04,14,1678.7954776426086,748.5252288935421,4.0,4,45.5781626,5.2043255,45.6021566,5.2280713,2.084714431473105,12.135210990905762,0.3349355459213257,1353,,,,,84224147,735210,
2020-04-05,43,1802.7939712030911,2331.583903855899,10.0,10,45.5993917,5.2008566,45.6043275,5.2060391,0.4223313495826068,10.561094284057617,0.2522176504135132,3721,,,,,81495708,2793314,
2020-04-06,32,1724.9491576475186,1552.9277663230896,3.0,3,45.7838993,5.510112,45.7847532,5.5114958,0.9458884698682991,27.8571834564209,0.27806511521339417,2632,,,,,80041564,1501262,
2020-04-07,12,1747.7042059652806,702.2005515098572,4.0,4,,,,,1.6635692849293118,29.338735580444336,0.31143295764923096,1289,,,,,80673001,1168121,311845
2020-04-08,23,1700.3890278394374,959.9464383125305,6.0,6,,,,,0.4266275954833339,12.834019660949707,0.2558199167251587,1884,,,,,82143189,1093616,
2020-04-09,,1634.4999427777718,42.71080684661865,,,,,,,0.29640941321849823,0.31143295764923096,0.2813858687877655,146,,,,,79873446,,
2020-04-10,32,1763.5639992849192,1862.328412592411,7.0,7,45.5992782,5.2007724,45.6035467,5.2064798,0.637255697955912,7.367193222045898,0.2558199167251587,3023,,,,,77171421,2142185,
2020-04-11,18,1706.3417383283218,694.7947763204575,13.0,13,,,,,0.31163652249365154,13.053854942321777,0.2595694661140442,1136,,,,519702,83284922,636775,
2020-04-12,59,1860.2814002735947,3045.7204571828406,29.0,29,45.5741127,5.2175017,45.5783246,5.2283411,0.6166460246641294,1.5206663608551025,0.2541503310203552,4601,,,,621634,81140008,3082858,
2020-04-13,18,1682.790513497439,788.1775928124628,4.0,4,45.5768729,5.2247455,45.5779788,5.2281985,0.49841835251941446,17.399227142333984,0.26779988408088684,1302,,,,,49823967,801519,
2020-04-14,52,1838.3207712729625,2700.046088218689,27.0,27,45.566996,5.1964575,45.5747467,5.2039235,0.5706529935933663,7.145828723907471,0.27806511521339417,4280,,,,506532,82374217,2841421,
2020-04-15,,1676.253269875308,3.3367819786071777,,,,,,,1.4502556033330019,1.7625646591186523,0.32575270533561707,107,,,,,54462323,693014,
2020-04-16,19,1704.7683431295432,611.2985997200012,13.0,13,,,,,0.9208032196579642,2.128262758255005,0.2558199167251587,997,,,,616493,83979052,507175,
2020-04-17,23,1673.9740244930879,970.7682063203754,2.0,2,,,,,0.49411430940089096,12.10047435760498,0.2558199167251587,1825,,,,,82313117,655184,
2020-04-18,21,1694.314047957419,1078.2987280421123,3.0,3,,,,,0.4828331992593876,11.694372177124023,0.2558199167251587,2264,,,,,76913101,992786,
2020-04-19,4,1661.2261700568147,282.1653426732255,,,,,,,0.5120278573586126,0.9272848963737488,0.2757875621318817,629,,,,,85298267,443597,
2020-04-20,45,1747.2890100275586,1984.8069303035736,8.0,8,45.6084594,5.2127379,45.609509,5.2146584,0.4868486491084875,11.039450645446777,0.2556808888912201,3508,,,,,80770282,1872055,
2020-04-21,36,1658.7980119853141,1402.3334367275238,1.0,1,,,,,0.6232112358048064,14.995932579040527,0.2558199167251587,2525,,,,,81132156,403295,
2020-04-22,35,1655.1049436004428,1518.4701590538025,,,,,,,0.4984033786471252,7.895886421203613,0.2558199167251587,2869,,,,,80347425,341999,
2020-04-23,11,1709.813357215747,729.6557310819626,,,,,,,0.9530270593622618,15.937707901000977,0.27806511521339417,1452,,,,,80004970,889935,157981
2020-04-24,41,1667.6128157820692,1759.819994688034,3.0,3,,,,,0.7774196719106664,9.8100004196167,0.2891877293586731,3002,,,,,80822805,549601,
2020-04-25,29,1730.605106568541,1275.6538022756577,,,45.5960069,5.2282472,45.5965521,5.2287218,0.5527481313594657,14.56852912902832,0.2526644766330719,2390,,,,,78766825,1121063,207981
2020-04-26,36,1790.1594204800524,1920.383802652359,4.0,4,45.5992806,5.2022276,45.6035602,5.2065216,0.3754000306018621,9.439640998840332,0.2780085802078247,3205,,,,,82513686,2583609,
2020-04-27,43,1650.1790923989063,1814.0384138822556,1.0,1,,,,,0.8486157029215328,7.269999980926514,0.25249800086021423,3065,,,,,81222072,260241,
2020-04-28,37,1761.122518801369,2573.768537109332,25.0,25,45.6021025,5.1990889,45.6076579,5.2087376,0.33679528689813604,11.926093101501465,0.22137172520160675,3762,,,,,83408701,2101660,
2020-04-29,9,1662.93885261862,520.3827388830613,2.0,2,45.6063077,5.206865,45.6068303,5.2089216,1.0863549614034018,12.6619234085083,0.28377899527549744,864,,,,,84618766,472024,
2020-04-30,69,1867.2896885971995,4659.154714822769,40.0,40,45.5678265,5.1974955,45.5738067,5.2156018,0.6790020794677368,20.32861328125,0.30303141474723816,6807,,,,,80516734,3863807,
2020-05-01,15,1688.655316654362,865.9610388278961,9.0,9,45.5955161,5.2285986,45.5977194,5.2304759,0.5841326768417678,15.451166152954102,0.26548507809638977,1841,,,,,83271009,898862,
2020-05-02,23,1717.6124642363336,1203.3003758192062,5.0,5,45.6054193,5.2122794,45.6095675,5.2148965,0.4086046096283193,8.390000343322754,0.25040099024772644,2100,,,,,48240555,1221773,69191
2020-05-03,33,1736.7357405247226,2879.4287118672473,15.0,15,45.5956679,5.2133921,45.5989374,5.229781,0.4098708304532941,4.184258937835693,0.300310343503952,2242,,,,597501,83725236,1058069,
2020-05-04,45,1726.411299309889,3656.8161866904156,11.0,11,45.5961358,5.211024,45.6051522,5.2290107,0.5325752808134425,16.42832374572754,0.2558199167251587,2194,,,,712087,79828881,764196,
2020-05-05,24,1652.0156522824816,908.3200731277466,,,,,,,0.7439084561986282,20.811439514160156,0.3336781859397888,1664,,,,,82082105,290723,
2020-05-06,16,1702.378685748638,861.0167428404093,3.0,3,,,,,0.49969757062423287,10.305455207824707,0.2583616375923157,1642,,,,,83184445,1126640,
2020-05-07,27,1786.3430834130018,1640.4500978589058,8.0,8,,,,,0.9862021301272118,11.768678665161133,0.26694250106811523,2864,,,,,77175512,1880887,280502
2020-05-08,6,1664.2946918971618,238.24622344970703,,,,,,,0.48820427901207014,0.7348112463951111,0.2891877293586731,602,,,,,85646190,494528,
2020-05-09,41,1761.5613229093915,2268.714493304491,12.0,12,45.5755054,5.221238,45.5780723,5.2282961,0.6441919342191723,12.217743873596191,0.2891877293586731,3731,,,,,78734104,2108944,
2020-05-10,8,1656.5134338092012,443.86546981334686,1.0,1,,,,,0.4678380394663545,1.0287988185882568,0.2481183409690857,964,,,,,84206209,365376,
2020-05-11,5,1648.4435613271407,307.65128469467163,,,,,,,0.3644747356778434,0.7390756607055664,0.2891877293586731,630,,,,,84693470,231434,
2020-05-12,53,1822.567626449831,2422.7882907224266,32.0,32,45.5756868,5.1989529,45.6076218,5.2283061,0.48960725664996396,14.446694374084473,0.1608033925294876,5254,,,,,81256532,3121513,
2020-05-13,30,1790.7832361794838,1615.616332130376,9.0,9,45.592206,5.2036648,45.6069565,5.2388397,0.6998468411289656,12.414067268371582,0.2529350221157074,2705,,,,,81653503,2593965,
2020-05-14,67,1855.3844790972848,3828.7928527272306,13.0,13,45.5669789,5.1977487,45.5959234,5.2323215,0.6565354486298636,12.678181648254395,0.2558199167251587,6331,,,,,78738765,3666204,
2020-05-15,4,1648.9328890504344,236.2155533337789,2.0,2,,,,,0.6354666155357913,2.4314305782318115,0.2891877293586731,798,,,,,50235632,239556,
2020-05-16,14,1693.5028175822706,716.2388053557081,,,,,,,1.9692147951210468,34.09956359863281,0.057748984545469284,1348,,,,,72372364,979320,
2020-05-17,14,1680.1877817833752,479.1618719100952,,,,,,,1.7856139614741378,35.83343505859375,0.26694250106811523,876,,,,,76322643,514481,106974
2020-05-18,32,1639.1212082180646,1288.7064878638353,1.0,1,,,,,2.361694609860252,34.9394645690918,0.2558199167251587,2185,,,,,81653215,76703,
2020-05-19,5,1640.074601422154,316.8023760620986,,,,,,,0.33190224440752414,5.447027683258057,0.26546749472618103,771,,,,,85630992,92525,
2020-05-20,27,1748.7388757409974,1627.4032706022263,9.0,9,45.5980528,5.2025597,45.6024025,5.2071381,0.5576281311961665,12.405959129333496,0.22679965198040009,2584,,,,,80917201,1896118,
2020-05-21,17,1651.461785062512,780.7046560813178,1.0,1,45.5977145,5.2075557,45.5979579,5.207741,0.6025461997913842,11.03565502166748,0.26694250106811523,1553,,,,,80161839,281530,
2020-05-22,50,1796.0143057495043,2174.0991225670587,8.0,8,45.5979687,5.2030259,45.7850747,5.5125215,1.230806190236809,27.02898406982422,0.27806511521339417,4298,,,,,77009702,2680791,
2020-05-23,40,1790.2931879221749,2581.8917922973633,11.0,10,45.5756693,5.2215999,45.5777896,5.2278409,0.9381109488525038,28.70903968811035,0.26694250106811523,4003,,,,,78963417,1899772,300980
2020-05-24,30,1641.1619623463846,1199.1405093669891,1.0,1,,,,,0.6408413028264361,12.866698265075684,0.287691205739975,2027,,,,,81431842,110575,
2020-05-25,9,1660.0411598280402,431.7795753479004,,,,,,,0.4059538272654753,0.844946563243866,0.27087029814720154,907,,,,,85367602,423929,
2020-05-26,100,1988.7543927850572,6347.231351554394,45.0,45,45.5978751,5.200819,45.6721695,5.2496085,0.6292606957377959,19.0206298828125,0.20573212206363678,10093,,,,,74964930,5879856,
2020-05-27,53,1814.1277853358124,3253.8535035848618,19.0,19,45.6658571,5.2249205,45.6759904,5.2315052,1.0407436988051766,14.436471939086914,0.27806511521339417,5264,,,,,81216556,2981433,
2020-05-28,2,1650.466748980346,236.2441530227661,,,,,,,0.46640344202186723,18.566539764404297,0.2558657228946686,623,,,,,85088891,265017,
2020-05-29,28,1718.417818329955,1264.0015840530396,1.0,1,,,,,0.5950121838845435,17.869892120361328,0.24951907992362976,2282,,,,,82062141,1098261,129241
2020-05-30,66,1805.0425789645174,3353.6192247867584,17.0,17,45.5686111,5.1986877,45.5722962,5.2063826,0.5517807985070416,16.177509307861328,0.26694250106811523,5783,,,,,43872882,2830638,
2020-05-31,4,1638.127278219399,213.5540361404419,,,,,,,0.4922865811282575,12.100000381469727,0.2372894138097763,655,,,,,84300320,60204,
2020-06-01,4,1638.9861855655824,178.09905240005423,,,,,,,0.6573213183482968,9.858080863952637,0.2891877293586731,491,,,,,84489119,74460,
2020-06-02,59,1783.7909245853998,3524.357950716553,23.0,23,45.6024257,5.1990555,45.6076495,5.2091676,0.5787978041704209,13.007885932922363,0.2558199167251587,5648,,,,,64357310,2477907,
2020-06-03,7,1656.9285946309449,454.5124272108078,,,,,,,0.7564699203956698,9.899568557739258,0.2558199167251587,955,,,,,84172096,372267,
2020-06-04,33,1803.9912507489491,1463.75199842453,,,45.5910675,5.2468781,45.5910881,5.2469087,0.8145680676817669,22.274141311645508,0.2568495273590088,2480,,,,,81899300,2813189,
2020-06-05,34,1714.2704033554614,761.8557159900665,13.0,13,,,,,2.481948655894894,36.151710510253906,0.2545715272426605,1366,,,,845072,45379671,420501,
2020-06-06,6,1646.9602547589714,407.5827740430832,,,,,,,0.7391080934808949,14.076181411743164,0.33367815613746643,742,,,,,74827425,206815,
2020-06-07,,1634.499939547168,,,,,,,,14.924786144638382,36.8555793762207,0.5099197030067444,82,,,,,79385564,,
2020-06-08,19,1693.5525164987503,444.6910408735275,8.0,8,,,,,0.7461801257691388,21.46858024597168,0.2660802900791168,978,,,,587048,82607135,352498,
2020-06-09,64,1840.012990231919,3023.0533394813538,6.0,6,49.0056043,2.5781126,49.006723,2.578965,1.2519734059776113,28.77206039428711,0.2954398989677429,4812,,,,,73234549,3411069,
2020-06-10,45,1766.0777371442953,2052.9427399635315,6.0,6,38.7688498,-9.1286678,38.7701842,-9.1282104,1.324341900730146,28.601520538330078,0.23673759400844574,3385,,,,,46080098,2183906,
2020-06-11,86,1900.3074172815586,4234.722145318985,31.0,31,38.676535,-9.420273,38.7009177,-9.3273446,1.5237970241414445,19.619203567504883,0.2891877293586731,7032,,,,,74666941,4411738,
2020-06-12,46,1789.320538201127,3241.2846196889877,24.0,24,38.7071882,-9.1445309,38.7112452,-9.1392856,1.6915656939907697,33.08504867553711,0.019535347819328308,4559,,,,,75896262,2569685,
2020-06-13,48,1773.5383715208238,3185.062443241477,8.0,8,38.7300632,-9.4736698,38.7317515,-9.4733556,2.0693272504593963,32.6577262878418,0.09537482261657715,3292,,,,328631,77821780,1798360,61912
2020-06-14,139,2072.7925117285954,5913.4755964937085,19.0,19,38.7107412,-9.4985745,38.8033398,-9.0915423,1.9709305794724754,33.000465393066406,0.044887252151966095,11072,,,,,65809005,7272490,
2020-06-15,67,1820.803748611518,3202.29402571298,3.0,3,38.728227,-9.220112,38.728227,-9.220112,1.8037756331918184,32.609344482421875,0.26694250106811523,5056,,,,,75859803,2620485,206964
2020-06-16,67,1875.2211977166355,3087.569591999054,32.0,32,38.7060404,-9.1441279,38.7134755,-9.1363224,1.5138941003989945,31.897735595703125,0.2558199167251587,5245,,,,668253,78075281,3280986,
2020-06-17,55,1795.5699711296538,2658.5587733983994,5.0,5,38.6896753,-9.4375795,38.6955553,-9.4219383,1.4085452478023328,32.79728317260742,0.300310343503952,3918,,,,,79168009,2673411,
2020-06-18,25,1708.0173787791061,1116.1982519626617,1.0,1,,,,,1.49985967409758,34.22956466674805,0.2743884027004242,1820,,,,,79215566,699230,228568
2020-06-19,65,1861.311516764327,3616.136692047119,21.0,21,38.7087885,-9.1433668,38.7155105,-9.1374865,1.5157436633243533,29.449527740478516,0.033706244081258774,6054,,,,,74720186,3764582,
2020-06-20,57,1880.894264756832,3382.59916639328,23.0,23,38.7107318,-9.1410973,38.7143786,-9.1397617,1.6703165437305107,28.04715347290039,0.2533288598060608,5221,,,,,78812594,4089611,
2020-06-21,69,1904.859712039709,3701.94415807724,23.0,23,38.6443681,-9.2531838,38.6581802,-9.2406839,1.1745698155984934,27.078140258789062,0.2558199167251587,5939,,,,,40506110,3930649,244245
2020-06-22,29,1762.0062677069643,1689.833881855011,,,38.6944186,-9.4514673,38.6963757,-9.4451492,1.4505064664390548,33.787479400634766,0.27806511521339417,2492,,,,,77149341,1815442,121204
2020-06-23,104,2006.2172576060523,5816.39550870657,19.0,19,38.7108019,-9.1424501,38.7160083,-9.1377884,1.444074462989664,34.83078384399414,0.12842592597007751,8982,,,,,69080300,6169701,
2020-06-24,44,1790.093303437916,1694.7085047960281,10.0,10,38.697392,-9.4194064,38.7010218,-9.4138247,1.2664896772483596,20.539329528808594,0.24613076448440552,3557,,,,,77536239,2582513,
2020-06-25,19,1668.6367331258095,660.9027539491653,1.0,1,,,,,1.277907752988898,18.979244232177734,0.2379264384508133,1480,,,,,79795004,406892,70063
2020-06-26,21,1714.972593706362,887.778580904007,2.0,2,38.7103184,-9.4412208,38.7123308,-9.4405158,0.6996205684110313,32.830299377441406,0.26445338129997253,1921,,,,90804,81379197,1238588,
2020-06-27,66,1785.9797278056951,2680.3626823425293,,,38.7338602,-9.4728306,38.7369921,-9.4719904,1.4029061372125213,32.7095947265625,0.27806511521339417,4309,,,,,76644642,2514236,
2020-06-28,135,2112.0623130390063,7604.962880700827,36.0,36,38.708703,-9.1425756,38.7168887,-9.136538,1.415678000686335,33.8856315612793,0.15483064949512482,12069,,,,,71360296,7775601,61424
2020-06-29,19,1684.369606170915,866.7646908760071,1.0,1,,,,,0.5658554876694776,17.690410614013672,0.27806511521339417,1625,,,,,83179823,827728,
2020-06-30,19,1745.4958567957847,1004.502742767334,,,,,,,0.7254311648335282,14.748169898986816,0.281980961561203,1560,,,,,83188955,954038,389685
2020-07-01,11,1706.6237984667762,438.54571425914764,,,,,,,1.0037857734728919,15.335752487182617,0.3336781859397888,1178,,,,,43182376,1197100,
2020-07-02,52,1796.8439727846473,2537.348825454712,4.0,4,38.7854897,-9.4932661,38.7855341,-9.4932576,2.659504127849795,26.437604904174805,0.2508685290813446,3784,,,,,79472584,2694559,
2020-07-03,75,1897.316082818611,3912.5131913274527,25.0,25,38.7080764,-9.1550398,38.7307941,-9.136812,1.4013935213447926,35.45915985107422,0.0465988852083683,7017,,,,,72008251,4362178,
2020-07-04,17,1654.0937048082683,915.1699123382568,2.0,2,,,,,0.9277260727734661,34.473575592041016,0.300310343503952,1453,,,,,79632799,325214,
2020-07-05,130,2080.1652992602817,4936.8521901369095,35.0,35,38.7104029,-9.1561665,38.7347272,-9.1391687,2.5429474393656077,35.89284896850586,0.010812397114932537,10775,,,,,69993716,7397078,
2020-07-06,,1641.1683256815359,97.43402707576752,,,,,,,0.6656245154829166,11.735865592956543,0.27806511521339417,333,,,,,84180442,110682,
2020-07-07,39,1801.8390290702757,1829.494404554367,7.0,7,38.6916499,-9.4300909,38.7004369,-9.4161102,1.0303357408155884,19.42975616455078,0.2558199167251587,3247,,,,,42764295,2777466,
2020-07-08,21,1698.9138032708804,950.2277812957764,1.0,1,38.6949677,-9.4508051,38.6960283,-9.4477851,1.4452516723124968,21.2059383392334,0.33367815613746643,1569,,,,,80508525,1069130,
2020-07-09,69,1861.554960080167,3362.285347700119,26.0,26,38.7482859,-9.1545113,38.7580034,-9.1483961,4.822696655862374,33.59578323364258,0.2891877293586731,5952,,,,,43207496,3768618,
2020-07-10,38,1780.6498428213883,1189.2965593338013,3.0,3,38.7528056,-9.4350542,38.7557585,-9.4308943,2.805922410436934,19.973928451538086,0.2193824052810669,2852,,,,,80894140,1775154,285432
2020-07-11,60,1873.7082820854648,3919.4197492599487,31.0,31,38.7572923,-9.1538222,38.7572923,-9.1538222,1.3995169234985168,34.07384490966797,0.26694250106811523,5968,,,,,76042394,3970338,
2020-07-12,89,1913.2137198843543,5040.631490767002,36.0,36,38.7360316,-9.4706383,38.7754729,-9.4218307,1.6289320372435818,19.680994033813477,0.24106469750404358,8025,,,,,77403372,4626046,
2020-07-13,61,1846.4919649505684,2585.7118690013885,11.0,11,38.7844434,-9.496106,38.7886904,-9.4923874,1.2518999002551794,35.05081558227539,0.2558199167251587,3810,,,,519930,75901906,2962723,
2020-07-14,100,1987.6490382897716,5204.082850962877,28.0,26,38.7098921,-9.1429535,38.7161812,-9.1360715,2.4515348692664896,33.829532623291016,0.06306346505880356,8803,,,,,75282766,5419703,181953
2020-07-15,28,1662.8139774564022,1062.8719911575317,,,,,,,1.198053145248073,15.19283676147461,0.27806511521339417,1842,,,,,82412576,469952,
2020-07-16,36,1771.4270254269074,1554.1639070920646,1.0,1,,,,,0.7176271587790721,18.074480056762695,0.2558199167251587,2966,,,,,77230949,2133835,60918
2020-07-17,,1637.5902162726127,48.71701526641846,,,,,,,0.28918857916953505,0.3336781859397888,0.24411876499652863,270,,,,,85687347,51292,
2020-07-18,6,1647.2412698210294,325.60277032852173,,,,,,,0.5611934300645736,14.975895881652832,0.2891877293586731,515,,,,,84230845,211479,
2020-07-19,2,1634.4999293825267,78.74805068969727,,,,,,,0.49527686745928834,0.8501020669937134,0.27806511521339417,298,,,,,85679631,,
2020-07-20,45,1790.0231104888883,2076.2760195732117,8.0,8,38.7583642,-9.4368866,38.7618833,-9.4310342,3.291904106453059,22.4600772857666,0.26694250106811523,3913,,,,,76812824,2581347,
2020-07-21,74,1889.8095836243099,4212.744284108281,22.0,22,38.7505667,-9.1550954,38.7581519,-9.1494819,2.7688098231664604,34.20689392089844,0.24234580993652344,6606,,,,,74732146,4237588,
2020-07-22,60,1839.4658335415224,3242.8375334739685,7.0,7,38.7045777,-9.3405318,39.374639,-9.3006837,2.3912554664012413,35.35211944580078,0.09324730932712555,4431,,,,,75885210,3234528,
2020-07-23,5,1663.2136342017957,279.70423316955566,,,,,,,1.1101800822340941,27.428865432739258,0.26694250106811523,578,,,,,81599632,476585,
2020-07-24,118,2054.180824399275,6137.251874530289,25.0,25,39.3526575,-9.3843107,39.3789286,-9.3301979,1.184090141367244,26.979333877563477,0.04086698219180107,9584,,,,,72517363,6757164,91527
2020-07-25,57,1543.8270334174717,3266.578807248202,10.0,10,39.3724913,-9.3412448,39.3743345,-9.3390148,0.5157168000553073,21.367509841918945,0.2646474540233612,5151,,,,,66916158,2855921,60995
2020-08-05,,68.34107457754628,,,,,,,,,,,,,,,,,,
2020-08-06,,1634.499958444149,,,,,,,,,,,,,,,,,,
2020-08-07,,1633.788548953021,,,,,,,,,,,,74.0,74.0,74.0,,6146491,,
2020-08-08,153,2126.237420575873,11077.664546012878,112.0,112,38.7422571,-9.15636,38.7594128,-9.1418291,0.45948533118043755,6.939422130584717,0.024476798251271248,3243,,,,6377155,76731243,1637013,
2020-08-09,133,2060.920602089723,8309.149302010614,76.0,76,38.7351305,-9.1543027,38.7568833,-9.143829,0.444176563089475,26.1253719329834,0.2620583176612854,6102,,,,3429392,78810824,3691096,
2020-08-10,153,2117.648748493915,11230.563549573344,108.0,108,38.7319507,-9.1548696,38.7570209,-9.1391414,0.5523413387065926,10.253974914550781,0.2446039468050003,5648,,,,5040229,77684581,2299952,273994
2020-08-11,146,2100.745412924735,10016.85763862729,80.0,80,38.7349876,-9.154477,38.7570431,-9.1424326,0.44806007869782905,45.048187255859375,0.14106640219688416,8203,,,,3039978,76875751,4779197,
2020-08-12,87,1791.9937108346412,5095.068448424339,24.0,24,38.7317342,-9.1537243,38.7567129,-9.1408803,0.6986177069972991,26.73930549621582,0.2558199465274811,7120,,,,,79618935,2762561,
2020-08-13,105,1893.9789622805836,6099.519661188126,34.0,34,38.7351461,-9.1541388,38.7568068,-9.1419272,0.4294340700904171,17.63234519958496,0.27806511521339417,7727,,,,562089,78559445,3766875,76989
2020-08-14,139,2083.9840046114487,9497.692541718483,95.0,95,38.7335955,-9.1545214,38.7565519,-9.1365947,0.6351889675910175,21.668540954589844,0.2622120976448059,6124,,,,4366931,77251568,3077656,
2020-08-15,140,2147.2514029950034,10333.962874598801,57.0,57,38.705164,-9.1524144,38.7536199,-9.1370423,0.5333346623213887,23.84647560119629,0.2558199167251587,8851,,,,2036552,76058141,5635080,434998
2020-08-16,102,1831.4788583121474,5360.018896341324,18.0,18,38.6924037,-9.2137079,38.6978452,-9.2032653,1.5786836541173002,27.913368225097656,0.13381464779376984,8348,,,,,79019458,3489839,
2020-08-17,111,1878.4348910894812,6474.14486342471,24.0,24,38.7422346,-9.1539755,38.7569828,-9.1469223,1.4169805503187614,36.97416687011719,0.2891877293586731,7958,,,,469894,70128954,3324924,177002
2020-08-18,92,1836.0067779258015,4493.33204144437,6.0,5,38.4848121,-8.9447186,38.4901305,-8.9345837,3.1519940353143796,34.44153594970703,0.2558199167251587,7182,,,,,65493666,2817638,325643
2020-08-19,44,1766.9229614159512,2765.8230123519897,11.0,11,38.7000809,-9.397955,38.7025001,-9.3888506,0.6810997613861958,18.319398880004883,0.25421252846717834,4137,,,,,80646196,2401372,
2020-08-20,97,1871.2379983472458,4488.78731126897,8.0,8,38.7847718,-9.4932449,38.7922139,-9.4917752,0.6879152681006298,23.299877166748047,0.2558199167251587,7269,,,,,75964566,3938340,97212
2020-08-21,88,1736.0547910162254,4409.957733511925,14.0,14,38.6952919,-9.4473917,38.9422564,-9.4147065,1.4640579972382204,33.356964111328125,0.2506299912929535,6686,,,,,71085588,1658886,97278
2020-08-22,68,1723.2624288037675,3109.7152047157288,6.0,6,38.9756259,-9.419877,38.9880197,-9.4179427,1.265998775927119,32.860626220703125,0.2696705162525177,4814,,,,,77288958,1665220,
2020-08-23,43,1695.4737613824261,1966.826101064682,3.0,3,38.7362391,-9.471873,38.7370405,-9.4714811,0.4114110012555084,4.777064800262451,0.2606775462627411,3076,,,,,82844624,1196679,
2020-08-24,79,1892.6085932092024,4358.413295388222,30.0,30,38.7784191,-9.4988089,38.7883353,-9.492196,0.7414458511309235,23.155624389648438,0.2591671347618103,7048,,,,,78215050,3493027,450196
2020-08-25,53,1684.1142985990864,2062.155811816454,,,,,,,1.3538879716409808,33.28525161743164,0.26694250106811523,3396,,,,,75304262,1005147,
2020-08-26,139,2095.8945525630793,10870.962214827538,69.0,69,38.7326997,-9.1539504,38.7571748,-9.126913,0.9215912563277157,32.37175369262695,0.11211483180522919,7961,,,,3031365,77924861,4241809,197604
2020-08-27,104,1914.1389404697939,8882.008874715919,43.0,43,38.7328149,-9.1551911,38.7567179,-9.1270481,0.5264925956757753,4.460319519042969,0.264260470867157,5991,,,,1736907,76372383,3025322,
2020-08-28,119,1380.9784695892295,8667.5339544102,65.0,65,38.73471,-9.1542048,38.757241,-9.1270555,0.7559689677736032,3.7783071994781494,0.25048354268074036,7940,,,,1768927,45103322,4144774,157989
2020-08-30,,579.0835219791667,,,,,,,,,,,,,,,,,,
2020-08-31,,1624.5,,,,,,,,,,,,,,,,,,
2020-09-01,39,1672.8535336331843,1496.1552515029907,1.0,1,,,,,1.080544516703029,17.182903289794922,0.27806511521339417,2517,,,,,25654645,815283,
2020-09-02,68,1769.2474065148979,2847.4897140039297,5.0,5,38.9395017,-9.4185487,38.9417476,-9.4130066,0.4105000579259721,3.977079391479492,0.2558199167251587,4767,,,,,80783217,2440564,
2020-09-03,100,1879.0342799956748,4813.307024758311,11.0,11,38.7694103,-9.1306398,45.5728322,5.1983755,1.1761334728014115,36.25824737548828,0.26212066411972046,7604,,,,,74623118,3925749,160323
2020-09-04,55,1775.5809620252649,2839.0657662338854,10.0,10,45.5680915,5.1998107,45.5721576,5.2085009,0.4554013119260179,1.6299999952316284,0.3051665425300598,4645,,,,,82034797,2547353,
