Date,Type,Name,Start,End,Duration
4/16/18,place,Unknown,2018-04-16T00:00:00-07:00,2018-04-16T08:06:55-07:00,29215
4/16/18,move,transport,2018-04-16T08:06:55-07:00,2018-04-16T08:18:20-07:00,685
4/16/18,place,Unknown,2018-04-16T08:18:21-07:00,2018-04-16T11:10:48-07:00,10347
4/16/18,move,transport,2018-04-16T19:32:14-07:00,2018-04-16T20:01:17-07:00,1743
4/16/18,place,Unknown,2018-04-16T20:01:18-07:00,2018-04-16T20:08:41-07:00,443
4/16/18,move,walking,2018-04-16T20:08:41-07:00,2018-04-16T20:17:41-07:00,540
4/16/18,place,Unknown,2018-04-16T20:17:42-07:00,2018-04-16T20:20:06-07:00,144
4/16/18,move,walking,2018-04-16T20:20:06-07:00,2018-04-16T20:33:44-07:00,818
4/16/18,place,Unknown,2018-04-16T20:33:45-07:00,2018-04-16T20:48:50-07:00,905
4/16/18,move,transport,2018-04-16T20:48:50-07:00,2018-04-16T21:01:44-07:00,774
4/16/18,place,Unknown,2018-04-16T21:01:44-07:00,2018-04-16T21:07:44-07:00,360
4/16/18,move,walking,2018-04-16T21:07:44-07:00,2018-04-16T21:34:01-07:00,1577
4/16/18,place,Unknown,2018-04-16T21:34:02-07:00,2018-04-16T21:45:01-07:00,659
4/16/18,move,transport,2018-04-16T21:45:01-07:00,2018-04-16T22:13:22-07:00,1701
4/16/18,place,Unknown,2018-04-16T22:13:22-07:00,2018-04-17T00:00:00-07:00,6398
4/17/18,place,Unknown,2018-04-17T00:00:00-07:00,2018-04-17T08:52:21-07:00,31941
4/17/18,move,transport,2018-04-17T08:52:21-07:00,2018-04-17T09:02:14-07:00,593
4/17/18,place,Unknown,2018-04-17T09:02:15-07:00,2018-04-17T13:43:02-07:00,16847
4/17/18,move,transport,2018-04-17T13:43:02-07:00,2018-04-17T13:54:08-07:00,666
4/17/18,place,Unknown,2018-04-17T13:54:09-07:00,2018-04-17T15:00:33-07:00,3984
4/17/18,move,transport,2018-04-17T15:00:33-07:00,2018-04-17T15:12:25-07:00,712
4/17/18,place,Unknown,2018-04-17T15:12:26-07:00,2018-04-17T15:18:43-07:00,377
4/17/18,move,walking,2018-04-17T15:18:43-07:00,2018-04-17T15:32:00-07:00,797
4/17/18,place,Unknown,2018-04-17T15:32:01-07:00,2018-04-17T15:34:08-07:00,127
4/17/18,move,walking,2018-04-17T15:34:08-07:00,2018-04-17T15:41:47-07:00,459
4/17/18,place,Unknown,2018-04-17T15:41:48-07:00,2018-04-17T15:46:05-07:00,257
4/17/18,move,walking,2018-04-17T15:46:05-07:00,2018-04-17T15:51:40-07:00,335
4/17/18,move,transport,2018-04-17T15:51:40-07:00,2018-04-17T15:57:46-07:00,366
4/17/18,move,walking,2018-04-17T15:57:47-07:00,2018-04-17T16:11:05-07:00,798
4/17/18,place,Unknown,2018-04-17T16:11:06-07:00,2018-04-17T16:53:53-07:00,2567
