Date,Type,Name,Start,End,Duration
11/20/17,place,Unknown,2017-11-20T21:35:59-07:00,2017-11-21T00:00:00-07:00,8641
11/21/17,place,Unknown,2017-11-21T00:00:00-07:00,2017-11-21T09:23:28-07:00,33808
11/21/17,move,transport,2017-11-21T09:23:28-07:00,2017-11-21T09:30:32-07:00,424
11/21/17,place,Unknown,2017-11-21T09:30:33-07:00,2017-11-21T12:49:27-07:00,11934
11/21/17,move,transport,2017-11-21T12:49:27-07:00,2017-11-21T12:57:51-07:00,504
11/21/17,place,Unknown,2017-11-21T12:57:52-07:00,2017-11-21T13:57:53-07:00,3601
11/21/17,place,Unknown,2017-11-21T13:57:54-07:00,2017-11-21T14:08:37-07:00,643
11/21/17,move,walking,2017-11-21T14:08:37-07:00,2017-11-21T14:15:17-07:00,400
11/21/17,move,transport,2017-11-21T14:15:17-07:00,2017-11-21T14:48:34-07:00,1997
11/21/17,move,walking,2017-11-21T14:48:35-07:00,2017-11-21T15:00:38-07:00,723
11/21/17,place,Unknown,2017-11-21T15:00:39-07:00,2017-11-21T15:16:26-07:00,947
11/21/17,move,transport,2017-11-21T15:16:26-07:00,2017-11-21T15:18:57-07:00,151
11/21/17,place,Unknown,2017-11-21T15:18:58-07:00,2017-11-21T15:29:47-07:00,649
11/21/17,move,walking,2017-11-21T15:29:47-07:00,2017-11-21T15:51:07-07:00,1280
11/21/17,place,Unknown,2017-11-21T15:51:08-07:00,2017-11-21T16:06:10-07:00,902
11/21/17,move,walking,2017-11-21T16:06:10-07:00,2017-11-21T16:31:33-07:00,1523
11/21/17,place,Unknown,2017-11-21T16:31:34-07:00,2017-11-21T20:17:02-07:00,13528
11/21/17,move,transport,2017-11-21T20:17:02-07:00,2017-11-21T20:26:04-07:00,542
11/21/17,place,Unknown,2017-11-21T20:26:05-07:00,2017-11-21T21:35:59-07:00,4194
11/22/17,place,Unknown,2017-11-22T15:34:33-07:00,2017-11-22T15:48:21-07:00,828
11/22/17,move,walking,2017-11-22T15:48:21-07:00,2017-11-22T16:18:33-07:00,1812
11/22/17,move,transport,2017-11-22T16:18:33-07:00,2017-11-22T16:35:43-07:00,1030
11/22/17,place,Unknown,2017-11-22T16:35:44-07:00,2017-11-22T16:59:40-07:00,1436
11/22/17,move,transport,2017-11-22T16:59:40-07:00,2017-11-22T17:04:03-07:00,263
11/22/17,place,Unknown,2017-11-22T17:04:04-07:00,2017-11-22T17:15:23-07:00,679
11/22/17,move,transport,2017-11-22T20:48:07-07:00,2017-11-22T20:55:02-07:00,415
11/22/17,place,Unknown,2017-11-22T20:55:03-07:00,2017-11-23T00:00:00-07:00,11097
11/23/17,place,Unknown,2017-11-23T00:00:00-07:00,2017-11-23T09:25:58-07:00,33958
11/23/17,move,transport,2017-11-23T09:25:58-07:00,2017-11-23T09:42:38-07:00,1000
11/23/17,move,walking,2017-11-23T09:42:38-07:00,2017-11-23T09:47:06-07:00,268
11/23/17,place,Unknown,2017-11-23T09:47:06-07:00,2017-11-23T09:56:20-07:00,554
11/23/17,place,Unknown,2017-11-23T09:56:21-07:00,2017-11-23T12:12:50-07:00,8189
11/23/17,move,walking,2017-11-23T12:12:50-07:00,2017-11-23T12:23:34-07:00,644
