Date,Type,Name,Start,End,Duration
11/27/17,place,Unknown,2017-11-27T00:00:00-07:00,2017-11-27T08:51:25-07:00,31885
11/27/17,move,transport,2017-11-27T08:51:25-07:00,2017-11-27T08:59:12-07:00,467
11/27/17,place,Unknown,2017-11-27T08:59:13-07:00,2017-11-27T09:30:53-07:00,1900
11/27/17,place,Unknown,2017-11-27T10:11:00-07:00,2017-11-27T14:56:45-07:00,17145
11/27/17,place,Unknown,2017-11-27T14:56:45-07:00,2017-11-27T15:43:05-07:00,2780
11/27/17,move,transport,2017-11-27T15:43:05-07:00,2017-11-27T15:55:57-07:00,772
11/27/17,place,Unknown,2017-11-27T15:55:58-07:00,2017-11-27T16:13:15-07:00,1037
11/27/17,move,walking,2017-11-27T16:13:15-07:00,2017-11-27T16:23:04-07:00,589
11/27/17,move,transport,2017-11-27T16:23:04-07:00,2017-11-27T16:28:41-07:00,337
11/27/17,move,walking,2017-11-27T16:28:42-07:00,2017-11-27T16:33:15-07:00,273
11/27/17,place,Unknown,2017-11-27T16:33:16-07:00,2017-11-27T16:41:08-07:00,472
11/27/17,place,Unknown,2017-11-27T16:41:09-07:00,2017-11-27T16:53:46-07:00,757
11/27/17,move,walking,2017-11-27T16:53:46-07:00,2017-11-27T17:14:06-07:00,1220
11/27/17,place,Unknown,2017-11-27T17:14:06-07:00,2017-11-27T17:25:09-07:00,663
11/27/17,move,transport,2017-11-27T17:25:09-07:00,2017-11-27T17:38:08-07:00,779
11/27/17,place,Unknown,2017-11-27T17:38:09-07:00,2017-11-28T00:00:00-07:00,22911
11/28/17,place,Unknown,2017-11-28T00:00:00-07:00,2017-11-28T10:02:21-07:00,36141
11/28/17,place,Unknown,2017-11-28T10:02:21-07:00,2017-11-28T12:53:31-07:00,10270
11/28/17,move,transport,2017-11-28T19:54:09-07:00,2017-11-28T19:59:44-07:00,335
11/28/17,place,Unknown,2017-11-28T19:59:45-07:00,2017-11-28T20:05:08-07:00,323
11/28/17,move,transport,2017-11-28T20:05:08-07:00,2017-11-28T20:13:53-07:00,525
11/28/17,place,Unknown,2017-11-28T20:13:54-07:00,2017-11-28T20:33:07-07:00,1153
11/28/17,move,transport,2017-11-28T20:33:07-07:00,2017-11-28T21:46:50-07:00,4423
11/28/17,place,Unknown,2017-11-28T21:46:51-07:00,2017-11-28T23:08:11-07:00,4880
11/28/17,move,transport,2017-11-28T23:08:11-07:00,2017-11-28T23:14:43-07:00,392
11/28/17,place,Unknown,2017-11-28T23:14:44-07:00,2017-11-29T00:00:00-07:00,2716
11/29/17,place,Unknown,2017-11-29T00:00:00-07:00,2017-11-29T14:56:17-07:00,53777
11/29/17,move,transport,2017-11-29T14:56:17-07:00,2017-11-29T15:12:57-07:00,1000
11/29/17,place,Unknown,2017-11-29T15:12:57-07:00,2017-11-29T15:15:18-07:00,141
11/29/17,place,Unknown,2017-11-29T15:15:19-07:00,2017-11-29T15:33:10-07:00,1071
