Date,Type,Name,Start,End,Duration
2/20/18,place,Unknown,2018-02-20T00:00:00-07:00,2018-02-20T08:53:49-07:00,32029
2/20/18,move,transport,2018-02-20T08:53:49-07:00,2018-02-20T08:59:57-07:00,368
2/20/18,place,Unknown,2018-02-20T08:59:58-07:00,2018-02-20T13:15:04-07:00,15306
2/20/18,move,transport,2018-02-20T13:15:04-07:00,2018-02-20T13:24:59-07:00,595
2/20/18,place,Unknown,2018-02-20T13:25:00-07:00,2018-02-20T14:10:11-07:00,2711
2/20/18,move,transport,2018-02-20T14:10:11-07:00,2018-02-20T14:58:33-07:00,2902
2/20/18,place,Unknown,2018-02-20T14:58:34-07:00,2018-02-20T15:27:41-07:00,1747
2/20/18,move,walking,2018-02-20T15:27:41-07:00,2018-02-20T15:43:43-07:00,962
2/20/18,place,Unknown,2018-02-20T15:43:44-07:00,2018-02-20T16:11:13-07:00,1649
2/20/18,move,walking,2018-02-20T16:11:13-07:00,2018-02-20T16:19:15-07:00,482
2/20/18,place,Unknown,2018-02-20T16:19:15-07:00,2018-02-20T16:28:03-07:00,528
2/20/18,place,Unknown,2018-02-20T16:28:04-07:00,2018-02-20T16:53:37-07:00,1533
2/20/18,move,walking,2018-02-20T16:53:37-07:00,2018-02-20T16:59:24-07:00,347
2/20/18,place,Unknown,2018-02-20T16:59:24-07:00,2018-02-20T17:06:45-07:00,441
2/20/18,move,walking,2018-02-20T17:06:45-07:00,2018-02-20T17:31:00-07:00,1455
2/20/18,place,Unknown,2018-02-20T17:31:01-07:00,2018-02-20T20:03:33-07:00,9152
