Date,Type,Name,Start,End,Duration
5/3/18,place,Unknown,2018-05-03T00:00:00-07:00,2018-05-03T08:20:54-07:00,30054
5/3/18,move,transport,2018-05-03T08:20:54-07:00,2018-05-03T08:29:41-07:00,527
5/3/18,place,Unknown,2018-05-03T08:29:42-07:00,2018-05-03T09:10:37-07:00,2455
5/3/18,move,transport,2018-05-03T09:10:37-07:00,2018-05-03T09:25:46-07:00,909
5/3/18,place,Unknown,2018-05-03T09:25:47-07:00,2018-05-03T12:54:22-07:00,12515
5/3/18,move,transport,2018-05-03T12:54:22-07:00,2018-05-03T12:57:30-07:00,188
5/3/18,place,Unknown,2018-05-03T12:57:31-07:00,2018-05-03T15:21:55-07:00,8664
5/3/18,move,walking,2018-05-03T15:21:55-07:00,2018-05-03T15:25:09-07:00,194
5/3/18,place,Unknown,2018-05-03T15:25:09-07:00,2018-05-03T20:10:04-07:00,17095
5/3/18,place,Unknown,2018-05-03T20:10:05-07:00,2018-05-03T20:21:06-07:00,661
5/3/18,move,transport,2018-05-03T20:21:06-07:00,2018-05-03T20:32:41-07:00,695
5/3/18,place,Unknown,2018-05-03T20:32:41-07:00,2018-05-03T22:03:35-07:00,5454
5/3/18,move,transport,2018-05-03T22:03:35-07:00,2018-05-03T22:10:29-07:00,414
5/3/18,place,Unknown,2018-05-03T22:10:30-07:00,2018-05-04T00:00:00-07:00,6570
